id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
3277,,GCF_000375545,GCF_000375545.1,1,GCA_000375545,GCA_000375545.1,1122137,Kordiimonas gwangyangensis DSM 19435 = JCM 12864,representative genome,PRJNA224116,SAMN02441395,AQXF00000000.1,,latest,Contig,Major,2013-04-20,ASM37554v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/375/545/GCF_000375545.1_ASM37554v1,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas,Kordiimonas gwangyangensis,DSM 19435 = JCM 12864,{},{},2441395,2018-03-28T14:09:27.249Z,2021-03-04T06:07:23.818Z,
3402,,GCF_900172315,GCF_900172315.1,1,GCA_900172315,GCA_900172315.1,315423,Palleronia marisminoris,representative genome,PRJNA224116,SAMEA102066418,FWFV00000000.1,,latest,Contig,Major,2017-04-29,P.marisminoris_CECT7066_Spades_Prokka,UVEG,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/172/315/GCF_900172315.1_P.marisminoris_CECT7066_Spades_Prokka,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia,Palleronia marisminoris,,{},{},6847603,2018-03-28T14:09:27.317Z,2021-03-04T06:11:12.206Z,
3493,,GCF_000429365,GCF_000429365.1,1,GCA_000429365,GCA_000429365.1,1121479,Pseudodonghicola xiamenensis DSM 18339,representative genome,PRJNA224116,SAMN02440615,AUBS00000000.1,,latest,Scaffold,Major,2013-09-05,ASM42936v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/429/365/GCF_000429365.1_ASM42936v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudodonghicola,Pseudodonghicola xiamenensis,DSM 18339,{},{},2440615,2018-03-28T14:09:27.383Z,2021-03-04T06:13:57.743Z,
4017,,GCF_000374005,GCF_000374005.1,1,GCA_000374005,GCA_000374005.1,1122135,Kiloniella laminariae DSM 19542,representative genome,PRJNA224116,SAMN02441694,AREZ00000000.1,,latest,Scaffold,Major,2013-04-23,ASM37400v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/374/005/GCF_000374005.1_ASM37400v1,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Kiloniella,Kiloniella laminariae,DSM 19542,{},{},2441694,2018-03-28T14:09:27.791Z,2021-03-04T06:29:32.821Z,
4032,,GCF_000378465,GCF_000378465.1,1,GCA_000378465,GCA_000378465.1,1121861,Elioraea tepidiphila DSM 17972,representative genome,PRJNA224116,SAMN02441332,ARKI00000000.1,,latest,Scaffold,Major,2013-04-23,ASM37846v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/378/465/GCF_000378465.1_ASM37846v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,Elioraea,Elioraea tepidiphila,DSM 17972,{},{},2441332,2018-03-28T14:09:27.791Z,2021-03-04T06:30:00.781Z,
4586,,GCF_900172325,GCF_900172325.1,1,GCA_900172325,GCA_900172325.1,745714,Oceanibacterium hippocampi,representative genome,PRJNA224116,SAMEA102070168,FWFR00000000.1,,latest,Contig,Major,2017-04-29,O.hippocampi_CECT7691_Spades_Prokka,UVEG,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/172/325/GCF_900172325.1_O.hippocampi_CECT7691_Spades_Prokka,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,,{},{},6847606,2018-03-28T14:09:28.192Z,2021-03-04T06:46:18.807Z,
4899,,GCF_000420665,GCF_000420665.1,1,GCA_000420665,GCA_000420665.1,551789,Ponticaulis koreensis DSM 19734,representative genome,PRJNA224116,SAMN02441235,ATVJ00000000.1,,latest,Scaffold,Major,2013-07-09,ASM42066v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/665/GCF_000420665.1_ASM42066v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Ponticaulis,Ponticaulis koreensis,DSM 19734,{},{},2441235,2018-03-28T14:09:28.418Z,2021-03-04T06:55:35.568Z,
5118,,GCF_000325745,GCF_000325745.1,1,GCA_000325745,GCA_000325745.1,1215343,Liberibacter crescens BT-1,representative genome,PRJNA224116,SAMN02604174,,,latest,Complete Genome,Major,2012-12-19,ASM32574v1,University of Florida,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/745/GCF_000325745.1_ASM32574v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Liberibacter,Liberibacter crescens,BT-1,{},{},2604174,2018-03-28T14:09:28.601Z,2021-03-04T07:02:17.594Z,
5234,,GCF_000496075,GCF_000496075.1,1,GCA_000496075,GCA_000496075.1,631454,Lutibaculum baratangense AMV1,representative genome,PRJNA224116,SAMN02469419,AWXZ00000000.1,,latest,Contig,Major,2013-11-07,LuBa1.0,Centre for Cellular and Molecular Biology,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/496/075/GCF_000496075.1_LuBa1.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Lutibaculum,Lutibaculum baratangense,AMV1,{},{},2469419,2018-03-28T14:09:28.670Z,2021-03-04T07:05:45.839Z,
5377,,GCF_002109495,GCF_002109495.1,1,GCA_002109495,GCA_002109495.1,1434232,Magnetofaba australis IT-1,representative genome,PRJNA224116,SAMN04574817,LVJN00000000.1,,latest,Contig,Major,2017-04-25,ASM210949v1,LNCC,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/109/495/GCF_002109495.1_ASM210949v1,Bacteria,Proteobacteria,Alphaproteobacteria,Magnetococcales,Magnetococcaceae,Magnetofaba,Magnetofaba australis,IT-1,{},{},4574817,2018-03-28T14:09:28.837Z,2021-03-04T07:09:57.771Z,
5444,,GCF_900199215,GCF_900199215.1,1,GCA_900199215,GCA_900199215.1,1519374,Amphiplicatus metriothermophilus,representative genome,PRJNA224116,SAMN06297382,FZQA00000000.1,,latest,Contig,Major,2017-07-16,IMG-taxon 2737472027 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/199/215/GCF_900199215.1_IMG-taxon_2737472027_annotated_assembly,Bacteria,Proteobacteria,Alphaproteobacteria,Parvularculales,Parvularculaceae,Amphiplicatus,Amphiplicatus metriothermophilus,,{},{},6297382,2018-03-28T14:09:28.870Z,2021-03-04T07:12:04.342Z,
5544,,GCF_001192655,GCF_001192655.1,1,GCA_001192655,GCA_001192655.1,1629334,Caedimonas varicaedens,representative genome,PRJNA224116,SAMD00026920,BBVC00000000.1,,latest,Contig,Major,2015-07-14,ASM119265v1,Indiana University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/192/655/GCF_001192655.1_ASM119265v1,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Caedimonadaceae,Caedimonas,Caedimonas varicaedens,,{},{},4091990,2018-03-28T14:09:28.934Z,2021-03-04T07:15:03.588Z,
