id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
2840,,GCF_000425565,GCF_000425565.1,1,GCA_000425565,GCA_000425565.1,1123354,Tepidiphilus margaritifer DSM 15129,representative genome,PRJNA224116,SAMN02440862,AUDR00000000.1,,latest,Scaffold,Major,2013-07-11,ASM42556v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/425/565/GCF_000425565.1_ASM42556v1,Bacteria,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,DSM 15129,{},{},2440862,2018-03-28T14:09:26.918Z,2021-03-04T05:54:30.586Z,
2858,,GCF_001975225,GCF_001975225.1,1,GCA_001975225,GCA_001975225.1,208223,Kosakonia cowanii,representative genome,PRJNA224116,SAMN06219867,,,latest,Complete Genome,Major,2017-01-30,ASM197522v1,the First Affiliated Hospital of Zhejiang Chinese Medical University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/975/225/GCF_001975225.1_ASM197522v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,,{},{},6219867,2018-03-28T14:09:26.969Z,2021-03-04T05:55:00.566Z,
3054,,GCF_001010405,GCF_001010405.1,1,GCA_001010405,GCA_001010405.1,1440763,Luteibacter rhizovicinus DSM 16549,representative genome,PRJNA224116,SAMN02894430,JPLB00000000.1,,latest,Contig,Major,2015-05-19,ASM101040v1,McMaster University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/010/405/GCF_001010405.1_ASM101040v1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,Luteibacter rhizovicinus,DSM 16549,{},{},2894430,2018-03-28T14:09:27.069Z,2021-03-04T06:00:43.380Z,
3062,,GCF_000154705,GCF_000154705.2,2,GCA_000154705,GCA_000154705.2,411684,Hoeflea phototrophica DFL-43,representative genome,PRJNA224116,SAMN02436119,ABIA00000000.3,,latest,Chromosome,Major,2014-09-24,ASM15470v2,The Gordon and Betty Moore Foundation Microbial Genome Sequencing Project,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/154/705/GCF_000154705.2_ASM15470v2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Hoeflea,Hoeflea phototrophica,DFL-43,{},{},2436119,2018-03-28T14:09:27.116Z,2021-03-04T06:01:01.055Z,
3189,,GCF_000186245,GCF_000186245.1,1,GCA_000186245,GCA_000186245.1,749222,Nitratifractor salsuginis DSM 16511,representative genome,PRJNA224116,SAMN00713578,,,latest,Complete Genome,Major,2011-01-18,ASM18624v1,US DOE Joint Genome Institute (JGI-PGF),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/245/GCF_000186245.1_ASM18624v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,,Nitratifractor,Nitratifractor salsuginis,DSM 16511,{},{},713578,2018-03-28T14:09:27.184Z,2021-03-04T06:04:39.745Z,
3349,,GCF_000710775,GCF_000710775.1,1,GCA_000710775,GCA_000710775.1,305900,Endozoicomonas elysicola,representative genome,PRJNA224116,SAMN02851610,JOJP00000000.1,,latest,Scaffold,Major,2014-06-23,ASM71077v1,Woods Hole Oceanographic Institution,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/710/775/GCF_000710775.1_ASM71077v1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonaceae,Endozoicomonas,Endozoicomonas elysicola,,{},{},2851610,2018-03-28T14:09:27.284Z,2021-03-04T06:09:34.449Z,
3392,,GCF_000152725,GCF_000152725.1,1,GCA_000152725,GCA_000152725.1,252305,Pseudooceanicola batsensis HTCC2597,representative genome,PRJNA224116,SAMN02436081,AAMO00000000.1,,latest,Scaffold,Major,2006-05-02,ASM15272v1,The Gordon and Betty Moore Foundation Marine Microbiology Initiative,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/152/725/GCF_000152725.1_ASM15272v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola,Pseudooceanicola batsensis,HTCC2597,{},{},2436081,2018-03-28T14:09:27.317Z,2021-03-04T06:10:57.410Z,
3396,,GCF_000153765,GCF_000153765.1,1,GCA_000153765,GCA_000153765.1,314345,Mariprofundus ferrooxydans PV-1,representative genome,PRJNA224116,SAMN02436127,AATS00000000.1,,latest,Scaffold,Major,2006-10-23,ASM15376v1,The Gordon and Betty Moore Foundation Marine Microbiology Initiative,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/153/765/GCF_000153765.1_ASM15376v1,Bacteria,Proteobacteria,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus ferrooxydans,PV-1,{},{},2436127,2018-03-28T14:09:27.317Z,2021-03-04T06:11:03.001Z,
3685,,GCF_900112605,GCF_900112605.1,1,GCA_900112605,GCA_900112605.1,1123397,Thiohalospira halophila DSM 15071,representative genome,PRJNA224116,SAMN05660831,FOMJ00000000.1,,latest,Scaffold,Major,2016-11-02,IMG-taxon 2595698212 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/112/605/GCF_900112605.1_IMG-taxon_2595698212_annotated_assembly,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thiohalospira,Thiohalospira halophila,DSM 15071,{},{},5660831,2018-03-28T14:09:27.519Z,2021-03-04T06:19:49.313Z,
3998,,GCF_001661675,GCF_001661675.2,2,GCA_001661675,GCA_001661675.2,450378,Croceicoccus marinus,representative genome,PRJNA224116,SAMN05176185,,,latest,Complete Genome,Major,2017-06-13,ASM166167v2,"Second Institute of Oceanography, State Oceanic Administration",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/675/GCF_001661675.2_ASM166167v2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,Croceicoccus marinus,,{},{},5176185,2018-03-28T14:09:27.759Z,2021-03-04T06:28:56.855Z,
5013,,GCF_000600005,GCF_000600005.1,1,GCA_000600005,GCA_000600005.1,1196094,Snodgrassella alvi wkB2,representative genome,PRJNA224116,SAMN03081540,,,latest,Complete Genome,Major,2014-03-25,ASM60000v1,Yale University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/600/005/GCF_000600005.1_ASM60000v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,wkB2,{},{},3081540,2018-03-28T14:09:28.519Z,2021-03-04T06:59:00.658Z,
5222,,GCF_001184205,GCF_001184205.1,1,GCA_001184205,GCA_001184205.1,1348163,Desulfocarbo indianensis,representative genome,PRJNA224116,SAMN03571290,LBMP00000000.1,,latest,Scaffold,Major,2015-07-21,ASM118420v1,Indiana University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/184/205/GCF_001184205.1_ASM118420v1,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfocarbo,Desulfocarbo indianensis,,{},{},3571290,2018-03-28T14:09:28.669Z,2021-03-04T07:05:24.455Z,
5433,,GCF_002079945,GCF_002079945.1,1,GCA_002079945,GCA_002079945.1,1510841,Parasaccharibacter apium,representative genome,PRJNA224116,SAMN06649799,,,latest,Complete Genome,Major,2017-04-05,ASM207994v1,USDA-ARS,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/945/GCF_002079945.1_ASM207994v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Parasaccharibacter,Parasaccharibacter apium,,{},{},6649799,2018-03-28T14:09:28.869Z,2021-03-04T07:11:46.192Z,
5680,,GCF_001697225,GCF_001697225.1,1,GCA_001697225,GCA_001697225.1,1810504,Immundisolibacter cernigliae,representative genome,PRJNA224116,SAMN04528780,,,latest,Complete Genome,Major,2016-08-02,ASM169722v1,University of North Carolina - Chapel Hill,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/697/225/GCF_001697225.1_ASM169722v1,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,,{},{},4528780,2018-03-28T14:09:29.037Z,2021-03-04T07:20:18.070Z,
5701,,GCF_001888055,GCF_001888055.1,1,GCA_001888055,GCA_001888055.1,1839807,Rappaport israeli,representative genome,PRJNA224116,SAMN04631816,LXHZ00000000.1,,latest,Contig,Major,2016-12-01,ASM188805v1,Bar-Ilan University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/888/055/GCF_001888055.1_ASM188805v1,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Rappaport,Rappaport israeli,,{},{},4631816,2018-03-28T14:09:29.037Z,2021-03-04T07:21:00.012Z,
