id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
400,,GCF_000008485,GCF_000008485.1,1,GCA_000008485,GCA_000008485.1,272624,Legionella pneumophila subsp. pneumophila str. Philadelphia 1,reference genome,PRJNA57609,SAMN02603156,,,latest,Complete Genome,Major,2004-09-24,ASM848v1,Columbia Genome Center,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/485/GCF_000008485.1_ASM848v1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella pneumophila,subsp. pneumophila str. Philadelphia 1,{},{},2603156,2018-03-28T14:09:25.283Z,2021-03-04T04:42:46.058Z,
401,,GCF_000953655,GCF_000953655.1,1,GCA_000953655,GCA_000953655.1,449,Legionella hackeliae,representative genome,PRJNA224116,SAMEA2785664,,,latest,Complete Genome,Major,2014-12-09,LHA,INSTITUT PASTEUR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/655/GCF_000953655.1_LHA,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella hackeliae,,{},{},3148614,2018-03-28T14:09:25.283Z,2021-03-04T04:42:47.849Z,
402,,GCF_000091785,GCF_000091785.1,1,GCA_000091785,GCA_000091785.1,661367,Legionella longbeachae NSW150,representative genome,PRJNA224116,SAMEA2272007,,,latest,Complete Genome,Major,2010-02-13,ASM9178v1,Institut Pasteur - Unite de Biologie des Bacteries Intracellulaires,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/785/GCF_000091785.1_ASM9178v1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella longbeachae,NSW150,{},{},2483700,2018-03-28T14:09:25.283Z,2021-03-04T04:42:49.921Z,
403,,GCF_000953635,GCF_000953635.1,1,GCA_000953635,GCA_000953635.1,451,Tatlockia micdadei,representative genome,PRJNA224116,SAMEA2785665,,,latest,Complete Genome,Major,2014-10-21,LMI,INSTITUT PASTEUR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/635/GCF_000953635.1_LMI,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,Tatlockia micdadei,,{},{},3148615,2018-03-28T14:09:25.283Z,2021-03-04T04:42:50.974Z,
404,,GCF_001468165,GCF_001468165.1,1,GCA_001468165,GCA_001468165.1,452,Legionella spiritensis,representative genome,PRJNA224116,SAMN04274795,LNYX00000000.1,,latest,Scaffold,Major,2015-12-15,ASM146816v1,Tel Aviv University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/468/165/GCF_001468165.1_ASM146816v1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella spiritensis,,{},{},4274795,2018-03-28T14:09:25.283Z,2021-03-04T04:42:52.376Z,
405,,GCF_001467625,GCF_001467625.1,1,GCA_001467625,GCA_001467625.1,453,Legionella feeleii,representative genome,PRJNA224116,SAMN04274773,LNYB00000000.1,,latest,Scaffold,Major,2015-12-15,ASM146762v1,Tel Aviv University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/467/625/GCF_001467625.1_ASM146762v1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella feeleii,,{},{},4274773,2018-03-28T14:09:25.283Z,2021-03-04T04:42:53.608Z,
406,,GCF_001467785,GCF_001467785.1,1,GCA_001467785,GCA_001467785.1,454,Legionella israelensis,representative genome,PRJNA224116,SAMN04274778,LNYH00000000.1,,latest,Scaffold,Major,2015-12-15,ASM146778v1,Tel Aviv University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/467/785/GCF_001467785.1_ASM146778v1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella israelensis,,{},{},4274778,2018-03-28T14:09:25.283Z,2021-03-04T04:42:55.432Z,
407,,GCF_001467765,GCF_001467765.1,1,GCA_001467765,GCA_001467765.1,456,Legionella jordanis,representative genome,PRJNA224116,SAMN04274780,LNYJ00000000.1,,latest,Scaffold,Major,2015-12-15,ASM146776v1,Tel Aviv University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/467/765/GCF_001467765.1_ASM146776v1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella jordanis,,{},{},4274780,2018-03-28T14:09:25.319Z,2021-03-04T04:42:57.517Z,
408,,GCF_001468125,GCF_001468125.1,1,GCA_001468125,GCA_001468125.1,458,Legionella rubrilucens,representative genome,PRJNA224116,SAMN04274791,LNYT00000000.1,,latest,Scaffold,Major,2015-12-15,ASM146812v1,Tel Aviv University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/468/125/GCF_001468125.1_ASM146812v1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella rubrilucens,,{},{},4274791,2018-03-28T14:09:25.319Z,2021-03-04T04:42:59.269Z,
409,,GCF_000236165,GCF_000236165.1,1,GCA_000236165,GCA_000236165.1,1094715,Fluoribacter dumoffii NY 23,representative genome,PRJNA224116,SAMN02469353,AGVU00000000.1,,latest,Chromosome,Major,2011-11-29,ASM23616v1,Beijing Genomics Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/165/GCF_000236165.1_ASM23616v1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Fluoribacter,Fluoribacter dumoffii,NY 23,{},{},2469353,2018-03-28T14:09:25.320Z,2021-03-04T04:43:01.168Z,
410,,GCF_900167045,GCF_900167045.1,1,GCA_900167045,GCA_900167045.1,466,Legionella maceachernii,representative genome,PRJNA224116,SAMN02745128,FUXJ00000000.1,,latest,Scaffold,Major,2017-03-04,IMG-taxon 2585428143 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/167/045/GCF_900167045.1_IMG-taxon_2585428143_annotated_assembly,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,Legionella maceachernii,,{},{},2745128,2018-03-28T14:09:25.320Z,2021-03-04T04:43:03.502Z,
411,,GCF_000746645,GCF_000746645.1,1,GCA_000746645,GCA_000746645.1,470,Acinetobacter baumannii,representative genome,PRJNA224116,SAMN02940899,,,latest,Complete Genome,Major,2014-08-29,ASM74664v1,University of Manitoba,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/746/645/GCF_000746645.1_ASM74664v1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,,{},{},2940899,2018-03-28T14:09:25.320Z,2021-03-04T04:43:05.776Z,
412,,GCF_001679005,GCF_001679005.1,1,GCA_001679005,GCA_001679005.1,478,Moraxella nonliquefaciens,representative genome,PRJNA224116,SAMN04994741,LXTW00000000.1,,latest,Scaffold,Major,2016-07-05,ASM167900v1,TAILORED-Treatment project,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/679/005/GCF_001679005.1_ASM167900v1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella nonliquefaciens,,{},{},4994741,2018-03-28T14:09:25.320Z,2021-03-04T04:43:07.817Z,
413,,GCF_000092265,GCF_000092265.1,1,GCA_000092265,GCA_000092265.1,1236608,Moraxella catarrhalis BBH18,representative genome,PRJNA224116,SAMN02603777,,,latest,Complete Genome,Major,2010-05-11,ASM9226v1,Radboud University Nijmegen Medical Centre,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/265/GCF_000092265.1_ASM9226v1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella catarrhalis,BBH18,{},{},2603777,2018-03-28T14:09:25.320Z,2021-03-04T04:43:09.900Z,
439,,GCF_000648515,GCF_000648515.1,1,GCA_000648515,GCA_000648515.1,1333848,Citrobacter freundii CFNIH1,representative genome,PRJNA224116,SAMN02713684,,,latest,Complete Genome,Major,2014-04-28,ASM64851v1,NISC,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/648/515/GCF_000648515.1_ASM64851v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,CFNIH1,{},{},2713684,2018-03-28T14:09:25.321Z,2021-03-04T04:43:55.670Z,
440,,GCF_000215745,GCF_000215745.1,1,GCA_000215745,GCA_000215745.1,1028307,Klebsiella aerogenes KCTC 2190,reference genome,PRJNA68103,SAMN02603581,,,latest,Complete Genome,Major,2011-06-03,ASM21574v1,Macrogen Inc.,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/745/GCF_000215745.1_ASM21574v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes,KCTC 2190,{},{},2603581,2018-03-28T14:09:25.321Z,2021-03-04T04:43:57.826Z,
441,,GCF_001709315,GCF_001709315.1,1,GCA_001709315,GCA_001709315.1,549,Pantoea agglomerans,representative genome,PRJNA224116,SAMN05444153,,,latest,Complete Genome,Major,2016-08-19,ASM170931v1,Anhui University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/709/315/GCF_001709315.1_ASM170931v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans,,{},{},5444153,2018-03-28T14:09:25.321Z,2021-03-04T04:43:59.243Z,
442,,GCF_000025565,GCF_000025565.1,1,GCA_000025565,GCA_000025565.1,716541,Enterobacter cloacae subsp. cloacae ATCC 13047,reference genome,PRJNA48363,SAMN02603901,,,latest,Complete Genome,Major,2010-04-23,ASM2556v1,"TEDA School of Biological Sciences and Biotechnology, Nankai University",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/565/GCF_000025565.1_ASM2556v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,subsp. cloacae ATCC 13047,{},{},2603901,2018-03-28T14:09:25.321Z,2021-03-04T04:44:01.178Z,
443,,GCF_000091565,GCF_000091565.1,1,GCA_000091565,GCA_000091565.1,665029,Erwinia amylovora CFBP1430,representative genome,PRJNA224116,SAMEA3138297,,,latest,Complete Genome,Major,2010-03-25,ASM9156v1,Bielefeld Univ,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/565/GCF_000091565.1_ASM9156v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia amylovora,CFBP1430,{},{},3215743,2018-03-28T14:09:25.321Z,2021-03-04T04:44:02.301Z,
444,,GCF_000025405,GCF_000025405.2,2,GCA_000025405,GCA_000025405.2,706191,Pantoea ananatis LMG 20103,representative genome,PRJNA224116,SAMN02603236,,,latest,Complete Genome,Major,2011-03-24,ASM2540v1,Forestry and Agricultural Biotechnology Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/405/GCF_000025405.2_ASM2540v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea ananatis,LMG 20103,{},{},2603236,2018-03-28T14:09:25.321Z,2021-03-04T04:44:03.414Z,
445,,GCF_000023605,GCF_000023605.1,1,GCA_000023605,GCA_000023605.1,561230,Pectobacterium carotovorum subsp. carotovorum PC1,representative genome,PRJNA224116,SAMN02598478,,,latest,Complete Genome,Major,2009-07-07,ASM2360v1,US DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/605/GCF_000023605.1_ASM2360v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium carotovorum,subsp. carotovorum PC1,{},{},2598478,2018-03-28T14:09:25.321Z,2021-03-04T04:44:04.691Z,
446,,GCF_000005845,GCF_000005845.2,2,GCA_000005845,GCA_000005845.2,511145,Escherichia coli str. K-12 substr. MG1655,reference genome,PRJNA57779,SAMN02604091,,,latest,Complete Genome,Major,2013-09-26,ASM584v2,Univ. Wisconsin,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/005/845/GCF_000005845.2_ASM584v2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,str. K-12 substr. MG1655,{},{},2604091,2018-03-28T14:09:25.321Z,2021-03-04T04:44:06.971Z,
452,,GCF_000262305,GCF_000262305.1,1,GCA_000262305,GCA_000262305.1,630626,Shimwellia blattae DSM 4481 = NBRC 105725,representative genome,PRJNA224116,SAMN02603253,,,latest,Complete Genome,Major,2012-05-10,ASM26230v1,Georg August University Goettingen,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/262/305/GCF_000262305.1_ASM26230v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shimwellia,Shimwellia blattae,DSM 4481 = NBRC 105725,{},{},2603253,2018-03-28T14:09:25.321Z,2021-03-04T04:44:17.241Z,
453,,GCF_000248015,GCF_000248015.1,1,GCA_000248015,GCA_000248015.2,1115512,Atlantibacter hermannii NBRC 105704,representative genome,PRJNA224116,SAMD00041803,BAFF00000000.1,,latest,Contig,Major,2012-02-18,ASM24801v2,National Institute of Technology and Evaluation (NITE),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/248/015/GCF_000248015.1_ASM24801v2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,Atlantibacter hermannii,NBRC 105704,{},{},4157926,2018-03-28T14:09:25.321Z,2021-03-04T04:44:18.878Z,
454,,GCF_000759795,GCF_000759795.1,1,GCA_000759795,GCA_000759795.1,1115515,Pseudescherichia vulneris NBRC 102420,representative genome,PRJNA224116,SAMD00018687,BBMZ00000000.1,,latest,Contig,Major,2014-09-25,ASM75979v1,National Institute of Technology and Evaluation (NITE),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/759/795/GCF_000759795.1_ASM75979v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudescherichia,Pseudescherichia vulneris,NBRC 102420,{},{},3324522,2018-03-28T14:09:25.321Z,2021-03-04T04:44:21.039Z,
455,,GCF_001022195,GCF_001022195.1,1,GCA_001022195,GCA_001022195.1,571,Klebsiella oxytoca,representative genome,PRJNA224116,SAMN03733738,,,latest,Complete Genome,Major,2015-06-09,ASM102219v1,University of Oxford,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/195/GCF_001022195.1_ASM102219v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,,{},{},3733738,2018-03-28T14:09:25.321Z,2021-03-04T04:44:23.318Z,
