id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
2153,,GCF_000196435,GCF_000196435.1,1,GCA_000196435,GCA_000196435.1,382640,Bartonella tribocorum CIP 105476,representative genome,PRJNA224116,SAMEA3138339,,,latest,Complete Genome,Major,2007-11-25,ASM19643v1,"Department of Biochemistry and Molecular Biology, Center for Comparative Genomics and Bioinformatics Center for Infectious Disease Dynamics, Penn State University",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/435/GCF_000196435.1_ASM19643v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella tribocorum,CIP 105476,{},{},3215785,2018-03-28T14:09:26.525Z,2021-03-04T05:34:39.226Z,
2209,,GCF_000706625,GCF_000706625.1,1,GCA_000706625,GCA_000706625.1,1134510,Bartonella koehlerae C-29,representative genome,PRJNA224116,SAMN00778953,AHPL00000000.1,,latest,Scaffold,Major,2014-06-17,Bart_koeh_C29_V1,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/706/625/GCF_000706625.1_Bart_koeh_C29_V1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella koehlerae,C-29,{},{},778953,2018-03-28T14:09:26.582Z,2021-03-04T05:36:13.044Z,
2331,,GCF_000273375,GCF_000273375.1,1,GCA_000273375,GCA_000273375.1,1095900,Bartonella birtlesii IBS 325,representative genome,PRJNA224116,SAMN02472046,AKIP00000000.1,,latest,Chromosome,Major,2012-08-06,ASM27337v1,URMITE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/273/375/GCF_000273375.1_ASM27337v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella birtlesii,IBS 325,{},{},2472046,2018-03-28T14:09:26.647Z,2021-03-04T05:39:55.174Z,
2556,,GCF_000384965,GCF_000384965.1,1,GCA_000384965,GCA_000384965.1,1094491,Bartonella bovis 91-4,representative genome,PRJNA224116,SAMN02472039,AGWA00000000.1,,latest,Chromosome,Major,2013-04-30,BBbMcIrM01,Uppsala University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/384/965/GCF_000384965.1_BBbMcIrM01,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella bovis,91-4,{},{},2472039,2018-03-28T14:09:26.752Z,2021-03-04T05:46:29.217Z,
2643,,GCF_002022685,GCF_002022685.1,1,GCA_002022685,GCA_002022685.1,687861,Bartonella schoenbuchensis R1,representative genome,PRJNA224116,SAMN06213864,,,latest,Chromosome,Major,2017-03-07,ASM202268v1,University of Basel,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/022/685/GCF_002022685.1_ASM202268v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella schoenbuchensis,R1,{},{},6213864,2018-03-28T14:09:26.804Z,2021-03-04T05:48:52.787Z,
2756,,GCF_000278135,GCF_000278135.1,1,GCA_000278135,GCA_000278135.1,1094563,Bartonella washoensis Sb944nv,representative genome,PRJNA224116,SAMN02596899,AILU00000000.1,,latest,Scaffold,Major,2012-07-25,Bart_wash_Sb944nv_V1,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/278/135/GCF_000278135.1_Bart_wash_Sb944nv_V1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella washoensis,Sb944nv,{},{},2596899,2018-03-28T14:09:26.862Z,2021-03-04T05:52:11.774Z,
3194,,GCF_000278215,GCF_000278215.1,1,GCA_000278215,GCA_000278215.1,1094556,Bartonella rattimassiliensis 15908,representative genome,PRJNA224116,SAMN02596903,AILY00000000.1,,latest,Scaffold,Major,2012-07-25,Bart_ratt_15908_V1,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/278/215/GCF_000278215.1_Bart_ratt_15908_V1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella rattimassiliensis,15908,{},{},2596903,2018-03-28T14:09:27.184Z,2021-03-04T06:04:49.767Z,
3652,,GCF_000279995,GCF_000279995.1,1,GCA_000279995,GCA_000279995.1,1094559,Bartonella tamiae Th307,representative genome,PRJNA224116,SAMN02596911,AIMG00000000.1,,latest,Scaffold,Major,2012-07-25,Bart_tami_Th307_V1,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/279/995/GCF_000279995.1_Bart_tami_Th307_V1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella tamiae,Th307,{},{},2596911,2018-03-28T14:09:27.483Z,2021-03-04T06:18:48.764Z,
3707,,GCF_000341355,GCF_000341355.1,1,GCA_000341355,GCA_000341355.1,1094489,Bartonella australis Aust/NH1,representative genome,PRJNA224116,SAMN02604270,,,latest,Complete Genome,Major,2013-02-20,ASM34135v1,Uppsala University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/341/355/GCF_000341355.1_ASM34135v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella australis,Aust/NH1,{},{},2604270,2018-03-28T14:09:27.551Z,2021-03-04T06:20:29.212Z,
3761,,GCF_000706645,GCF_000706645.1,1,GCA_000706645,GCA_000706645.1,685782,Bartonella rochalimae ATCC BAA-1498,representative genome,PRJNA224116,SAMN00778952,AHPK00000000.1,,latest,Scaffold,Major,2014-06-17,Bart_roch_BMGH_V1,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/706/645/GCF_000706645.1_Bart_roch_BMGH_V1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella rochalimae,ATCC BAA-1498,{},{},778952,2018-03-28T14:09:27.586Z,2021-03-04T06:21:57.425Z,
4107,,GCF_000312565,GCF_000312565.1,1,GCA_000312565,GCA_000312565.2,1205681,Bartonella rattaustraliani AUST/NH4,representative genome,PRJNA224116,SAMEA2272486,CALW00000000.2,,latest,Contig,Major,2012-12-04,ASM31256v2,ebi,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/312/565/GCF_000312565.1_ASM31256v2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella rattaustraliani,AUST/NH4,{},{},2484137,2018-03-28T14:09:27.859Z,2021-03-04T06:32:13.922Z,
4690,,GCF_000312525,GCF_000312525.1,1,GCA_000312525,GCA_000312525.1,928210,Bartonella florencae,representative genome,PRJNA224116,SAMEA2272606,CALU00000000.1,,latest,Scaffold,Major,2012-10-03,ASM31252v1,ebi,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/312/525/GCF_000312525.1_ASM31252v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella florencae,,{},{},2484248,2018-03-28T14:09:28.265Z,2021-03-04T06:49:23.430Z,
5177,,GCF_001281405,GCF_001281405.1,1,GCA_001281405,GCA_001281405.1,1318743,Bartonella ancashensis,representative genome,PRJNA224116,SAMN02803869,,,latest,Complete Genome,Major,2015-09-14,ASM128140v1,Walter Reed Army Institute of Research,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/405/GCF_001281405.1_ASM128140v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella ancashensis,,{},{},2803869,2018-03-28T14:09:28.636Z,2021-03-04T07:04:03.889Z,
5365,,GCF_000312545,GCF_000312545.1,1,GCA_000312545,GCA_000312545.1,929794,Bartonella senegalensis OS02,representative genome,PRJNA224116,SAMEA2272101,CALV00000000.1,,latest,Scaffold,Major,2012-10-03,ASM31254v1,ebi,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/312/545/GCF_000312545.1_ASM31254v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella senegalensis,OS02,{},{},2483788,2018-03-28T14:09:28.836Z,2021-03-04T07:09:36.634Z,
5605,,GCF_002007565,GCF_002007565.1,1,GCA_002007565,GCA_002007565.1,1686310,Bartonella apis,representative genome,PRJNA224116,SAMN04505061,,,latest,Complete Genome,Major,2017-02-28,ASM200756v1,University of Lausanne,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/007/565/GCF_002007565.1_ASM200756v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella apis,,{},{},4505061,2018-03-28T14:09:28.969Z,2021-03-04T07:17:17.518Z,
