id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
676,,GCF_000014505,GCF_000014505.1,1,GCA_000014505,GCA_000014505.1,278197,Pediococcus pentosaceus ATCC 25745,representative genome,PRJNA224116,SAMN02598525,,,latest,Complete Genome,Major,2006-10-13,ASM1450v1,"US DOE Joint Genome Institute (JGI), The Lactic Acid Bacteria Genome Consortium and Fidelity Systems Inc.",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/505/GCF_000014505.1_ASM1450v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,ATCC 25745,{},{},2598525,2018-03-28T14:09:25.512Z,2021-03-04T04:50:51.161Z,
677,,GCF_900176115,GCF_900176115.1,1,GCA_900176115,GCA_900176115.1,573058,Peptoniphilus asaccharolyticus DSM 20463,representative genome,PRJNA224116,SAMN00017477,FWWR00000000.1,,latest,Contig,Major,2017-04-07,IMG-taxon 2503982046 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/176/115/GCF_900176115.1_IMG-taxon_2503982046_annotated_assembly,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus asaccharolyticus,DSM 20463,{},{},17477,2018-03-28T14:09:25.512Z,2021-03-04T04:50:53.235Z,
678,,GCF_000010185,GCF_000010185.1,1,GCA_000010185,GCA_000010185.1,334413,Finegoldia magna ATCC 29328,representative genome,PRJNA224116,SAMD00060918,,,latest,Complete Genome,Major,2008-02-14,ASM1018v1,Kitasato Institute for Life Sciences,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/185/GCF_000010185.1_ASM1018v1,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna,ATCC 29328,{},{},12519764,2018-03-28T14:09:25.512Z,2021-03-04T04:50:55.210Z,
679,,GCF_000381525,GCF_000381525.1,1,GCA_000381525,GCA_000381525.1,1035196,Peptostreptococcus anaerobius VPI 4330 = DSM 2949,representative genome,PRJNA224116,SAMN02441325,ARMA00000000.1,,latest,Scaffold,Major,2013-04-24,ASM38152v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/381/525/GCF_000381525.1_ASM38152v1,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius,VPI 4330 = DSM 2949,{},{},2441325,2018-03-28T14:09:25.512Z,2021-03-04T04:50:56.733Z,
680,,GCF_000179635,GCF_000179635.2,2,GCA_000179635,GCA_000179635.2,697329,Ruminococcus albus 7 = DSM 20455,representative genome,PRJNA224116,SAMN00016988,,,latest,Complete Genome,Major,2010-12-23,ASM17963v2,US DOE Joint Genome Institute (JGI-PGF),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/179/635/GCF_000179635.2_ASM17963v2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus albus,7 = DSM 20455,{},{},16988,2018-03-28T14:09:25.512Z,2021-03-04T04:50:59.787Z,
681,,GCF_000174895,GCF_000174895.1,1,GCA_000174895,GCA_000174895.1,641112,Ruminococcus flavefaciens FD-1,representative genome,PRJNA224116,SAMN02471821,ACOK00000000.1,,latest,Scaffold,Major,2009-05-14,ASM17489v1,The North American Consortium for Genomics of Fibrolytic Ruminal Bacteria,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/174/895/GCF_000174895.1_ASM17489v1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus flavefaciens,FD-1,{},{},2471821,2018-03-28T14:09:25.513Z,2021-03-04T04:51:01.492Z,
685,,GCF_001404895,GCF_001404895.1,1,GCA_001404895,GCA_001404895.1,1267,Clostridium ventriculi,representative genome,PRJNA224116,SAMEA3545324,CYZR00000000.1,,latest,Scaffold,Major,2015-10-01,13470_2#77,SC,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/404/895/GCF_001404895.1_13470_2_77,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium ventriculi,,{},{},4105062,2018-03-28T14:09:25.513Z,2021-03-04T04:51:09.121Z,
690,,GCF_000013425,GCF_000013425.1,1,GCA_000013425,GCA_000013425.1,93061,Staphylococcus aureus subsp. aureus NCTC 8325,reference genome,PRJNA57795,SAMN02604235,,,latest,Complete Genome,Major,2006-02-13,ASM1342v1,University of Oklahoma Health Sciences Center,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/425/GCF_000013425.1_ASM1342v1,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,subsp. aureus NCTC 8325,{},{},2604235,2018-03-28T14:09:25.513Z,2021-03-04T04:51:19.977Z,
691,,GCF_000007645,GCF_000007645.1,1,GCA_000007645,GCA_000007645.1,176280,Staphylococcus epidermidis ATCC 12228,reference genome,PRJNA57861,SAMN02603126,,,latest,Complete Genome,Major,2002-12-20,ASM764v1,"Chinese National HGC, Shanghai",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/645/GCF_000007645.1_ASM764v1,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,ATCC 12228,{},{},2603126,2018-03-28T14:09:25.513Z,2021-03-04T04:51:21.752Z,
692,,GCF_000009865,GCF_000009865.1,1,GCA_000009865,GCA_000009865.1,279808,Staphylococcus haemolyticus JCSC1435,representative genome,PRJNA224116,SAMD00061066,,,latest,Complete Genome,Major,2005-06-30,ASM986v1,NITE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/865/GCF_000009865.1_ASM986v1,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus,JCSC1435,{},{},5831869,2018-03-28T14:09:25.513Z,2021-03-04T04:51:23.929Z,
693,,GCF_000816085,GCF_000816085.1,1,GCA_000816085,GCA_000816085.1,1284,Staphylococcus hyicus,representative genome,PRJNA224116,SAMN02863110,,,latest,Complete Genome,Major,2015-01-07,ASM81608v1,University of Missouri - Columbia,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/085/GCF_000816085.1_ASM81608v1,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hyicus,,{},{},2863110,2018-03-28T14:09:25.513Z,2021-03-04T04:51:26.828Z,
694,,GCF_001559115,GCF_001559115.2,2,GCA_001559115,GCA_001559115.2,1286,Staphylococcus simulans,representative genome,PRJNA224116,SAMN03996269,,,latest,Complete Genome,Minor,2018-02-26,ASM155911v2,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/559/115/GCF_001559115.2_ASM155911v2,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus simulans,,{},{},3996269,2018-03-28T14:09:25.513Z,2021-03-04T04:51:28.994Z,
695,,GCF_000706685,GCF_000706685.1,1,GCA_000706685,GCA_000706685.1,1288,Staphylococcus xylosus,representative genome,PRJNA224116,SAMN02639856,,,latest,Complete Genome,Major,2014-06-13,ASM70668v1,University of Hong Kong,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/706/685/GCF_000706685.1_ASM70668v1,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus xylosus,,{},{},2639856,2018-03-28T14:09:25.513Z,2021-03-04T04:51:30.893Z,
696,,GCF_000183685,GCF_000183685.1,1,GCA_000183685,GCA_000183685.1,435837,Staphylococcus hominis subsp. hominis C80,representative genome,PRJNA224116,SAMN02463757,ACRM00000000.1,,latest,Scaffold,Major,2010-12-06,ASM18368v1,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/685/GCF_000183685.1_ASM18368v1,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis,subsp. hominis C80,{},{},2463757,2018-03-28T14:09:25.513Z,2021-03-04T04:51:32.301Z,
697,,GCF_000332735,GCF_000332735.1,1,GCA_000332735,GCA_000332735.1,1194526,Staphylococcus warneri SG1,representative genome,PRJNA224116,SAMN02604131,,,latest,Complete Genome,Major,2013-01-23,ASM33273v1,University of Alberta,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/735/GCF_000332735.1_ASM33273v1,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus warneri,SG1,{},{},2604131,2018-03-28T14:09:25.513Z,2021-03-04T04:51:34.049Z,
698,,GCF_000875895,GCF_000875895.1,1,GCA_000875895,GCA_000875895.1,1293,Staphylococcus gallinarum,representative genome,PRJNA224116,SAMN03278263,JXCF00000000.1,,latest,Contig,Major,2015-02-13,ASM87589v1,Zhejiang University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/875/895/GCF_000875895.1_ASM87589v1,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus gallinarum,,{},{},3278263,2018-03-28T14:09:25.513Z,2021-03-04T04:51:36.199Z,
699,,GCF_002209165,GCF_002209165.2,2,GCA_002209165,GCA_002209165.2,1296,Staphylococcus sciuri,representative genome,PRJNA224116,SAMN06173298,,,latest,Complete Genome,Major,2018-03-02,ASM220916v2,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/209/165/GCF_002209165.2_ASM220916v2,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sciuri,,{},{},6173298,2018-03-28T14:09:25.513Z,2021-03-04T04:51:37.810Z,
701,,GCF_000017005,GCF_000017005.1,1,GCA_000017005,GCA_000017005.1,467705,Streptococcus gordonii str. Challis substr. CH1,representative genome,PRJNA224116,SAMN02603977,,,latest,Complete Genome,Major,2007-09-11,ASM1700v1,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/005/GCF_000017005.1_ASM1700v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gordonii,str. Challis substr. CH1,{},{},2603977,2018-03-28T14:09:25.513Z,2021-03-04T04:51:41.648Z,
702,,GCF_000785515,GCF_000785515.1,1,GCA_000785515,GCA_000785515.1,1304,Streptococcus salivarius,representative genome,PRJNA224116,SAMN03174835,,,latest,Complete Genome,Major,2014-11-19,ASM78551v1,University of Otago,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/785/515/GCF_000785515.1_ASM78551v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,,{},{},3174835,2018-03-28T14:09:25.513Z,2021-03-04T04:51:44.126Z,
703,,GCF_000014205,GCF_000014205.1,1,GCA_000014205,GCA_000014205.1,388919,Streptococcus sanguinis SK36,reference genome,PRJNA224116,SAMN02604299,,,latest,Complete Genome,Major,2007-02-09,ASM1420v1,Virginia Commonwealth University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/205/GCF_000014205.1_ASM1420v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,SK36,{},{},2604299,2018-03-28T14:09:25.513Z,2021-03-04T04:51:45.784Z,
704,,GCF_000026745,GCF_000026745.1,1,GCA_000026745,GCA_000026745.1,568814,Streptococcus suis BM407,reference genome,PRJNA59321,SAMEA2272697,,,latest,Complete Genome,Major,2009-07-07,ASM2674v1,The Wellcome Trust Sanger Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/745/GCF_000026745.1_ASM2674v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis,BM407,{},{},2484331,2018-03-28T14:09:25.513Z,2021-03-04T04:51:47.784Z,
705,,GCF_000253395,GCF_000253395.1,1,GCA_000253395,GCA_000253395.1,1051074,Streptococcus thermophilus JIM 8232,representative genome,PRJNA224116,SAMEA2272807,,,latest,Complete Genome,Major,2011-07-04,ASM25339v1,Institut National de la Recherche Agronomique (INRA),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/253/395/GCF_000253395.1_ASM25339v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,JIM 8232,{},{},2484432,2018-03-28T14:09:25.513Z,2021-03-04T04:51:50.304Z,
706,,GCF_000007465,GCF_000007465.2,2,GCA_000007465,GCA_000007465.2,210007,Streptococcus mutans UA159,reference genome,PRJNA57947,SAMN02604090,,,latest,Complete Genome,Major,2011-09-01,ASM746v2,Univ. Oklahoma,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/465/GCF_000007465.2_ASM746v2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,UA159,{},{},2604090,2018-03-28T14:09:25.513Z,2021-03-04T04:51:52.218Z,
707,,GCF_000686605,GCF_000686605.1,1,GCA_000686605,GCA_000686605.1,1123317,Streptococcus sobrinus DSM 20742 = ATCC 33478,representative genome,PRJNA224116,SAMN02743354,JMLC00000000.1,,latest,Scaffold,Major,2014-05-08,ASM68660v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/686/605/GCF_000686605.1_ASM68660v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sobrinus,DSM 20742 = ATCC 33478,{},{},2743354,2018-03-28T14:09:25.549Z,2021-03-04T04:51:53.773Z,
708,,GCF_000007265,GCF_000007265.1,1,GCA_000007265,GCA_000007265.1,208435,Streptococcus agalactiae 2603V/R,reference genome,PRJNA57943,SAMN02604013,,,latest,Complete Genome,Major,2002-08-28,ASM726v1,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/265/GCF_000007265.1_ASM726v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae,2603V/R,{},{},2604013,2018-03-28T14:09:25.549Z,2021-03-04T04:51:54.940Z,
709,,GCF_000007045,GCF_000007045.1,1,GCA_000007045,GCA_000007045.1,171101,Streptococcus pneumoniae R6,reference genome,PRJNA57859,SAMN02603218,,,latest,Complete Genome,Major,2002-11-25,ASM704v1,Eli Lilly and Company,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/045/GCF_000007045.1_ASM704v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,R6,{},{},2603218,2018-03-28T14:09:25.549Z,2021-03-04T04:51:57.248Z,
710,,GCF_000006785,GCF_000006785.2,2,GCA_000006785,GCA_000006785.2,160490,Streptococcus pyogenes M1 GAS,reference genome,PRJNA57845,SAMN02604089,,,latest,Complete Genome,Major,2014-04-01,ASM678v2,Univ. Oklahoma,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/785/GCF_000006785.2_ASM678v2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes,M1 GAS,{},{},2604089,2018-03-28T14:09:25.549Z,2021-03-04T04:51:58.291Z,
711,,GCF_000156675,GCF_000156675.1,1,GCA_000156675,GCA_000156675.1,537007,Blautia hansenii DSM 20583,representative genome,PRJNA224116,SAMN00008797,ABYU00000000.2,,latest,Scaffold,Major,2009-08-21,ASM15667v1,Washington University Genome Sequencing Center,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/156/675/GCF_000156675.1_ASM15667v1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia hansenii,DSM 20583,{},{},8797,2018-03-28T14:09:25.549Z,2021-03-04T04:52:00.092Z,
712,,GCF_000420345,GCF_000420345.1,1,GCA_000420345,GCA_000420345.1,1123313,Faecalicoccus pleomorphus DSM 20574,representative genome,PRJNA224116,SAMN02440905,ATUT00000000.1,,latest,Contig,Major,2013-07-09,ASM42034v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/345/GCF_000420345.1_ASM42034v1,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,DSM 20574,{},{},2440905,2018-03-28T14:09:25.549Z,2021-03-04T04:52:02.142Z,
713,,GCF_000463505,GCF_000463505.1,1,GCA_000463505,GCA_000463505.1,862971,Streptococcus anginosus C238,representative genome,PRJNA224116,SAMN02603663,,,latest,Complete Genome,Major,2013-09-03,ASM46350v1,"National Microbiology Laboratory, Public Health Agency of Canada",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/463/505/GCF_000463505.1_ASM46350v1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,C238,{},{},2603663,2018-03-28T14:09:25.549Z,2021-03-04T04:52:03.483Z,
714,,GCF_000187975,GCF_000187975.2,2,GCA_000187975,GCA_000187975.3,873449,Streptococcus criceti HS-6,representative genome,PRJNA224116,SAMN02436557,AEUV00000000.2,,latest,Contig,Major,2011-11-13,ASM18797v3,JCVI,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/975/GCF_000187975.2_ASM18797v3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus criceti,HS-6,{},{},2436557,2018-03-28T14:09:25.549Z,2021-03-04T04:52:05.382Z,
