id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
351,,GCF_000686625,GCF_000686625.1,1,GCA_000686625,GCA_000686625.1,1123265,Sphingobacterium thalpophilum DSM 11723,representative genome,PRJNA224116,SAMN02743379,JMLD00000000.1,,latest,Scaffold,Major,2014-05-08,ASM68662v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/686/625/GCF_000686625.1_ASM68662v1,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium thalpophilum,DSM 11723,{},{},2743379,2018-03-28T14:09:25.248Z,2021-03-04T04:41:25.867Z,
434,,GCF_000153225,GCF_000153225.1,1,GCA_000153225,GCA_000153225.1,313594,Polaribacter irgensii 23-P,representative genome,PRJNA224116,SAMN02436114,AAOG00000000.1,,latest,Scaffold,Major,2006-05-04,ASM15322v1,The Gordon and Betty Moore Foundation Marine Microbiology Initiative,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/153/225/GCF_000153225.1_ASM15322v1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter irgensii,23-P,{},{},2436114,2018-03-28T14:09:25.320Z,2021-03-04T04:43:47.210Z,
515,,GCF_000009925,GCF_000009925.1,1,GCA_000009925,GCA_000009925.1,295405,Bacteroides fragilis YCH46,reference genome,PRJNA58195,SAMD00061068,,,latest,Complete Genome,Major,2004-09-16,ASM992v1,Kitasato Univ.,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/925/GCF_000009925.1_ASM992v1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,YCH46,{},{},5831871,2018-03-28T14:09:25.392Z,2021-03-04T04:46:08.843Z,
516,,GCF_000011065,GCF_000011065.1,1,GCA_000011065,GCA_000011065.1,226186,Bacteroides thetaiotaomicron VPI-5482,reference genome,PRJNA62913,SAMN02604314,,,latest,Complete Genome,Major,2003-03-28,ASM1106v1,Washington University Department of Molecular Biology and Pharmacology,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/065/GCF_000011065.1_ASM1106v1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,VPI-5482,{},{},2604314,2018-03-28T14:09:25.392Z,2021-03-04T04:46:10.975Z,
517,,GCF_000154205,GCF_000154205.1,1,GCA_000154205,GCA_000154205.1,411479,Bacteroides uniformis ATCC 8492,representative genome,PRJNA224116,SAMN00627060,AAYH00000000.2,,latest,Scaffold,Major,2007-07-30,ASM15420v1,Washington University Genome Sequencing Center,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/154/205/GCF_000154205.1_ASM15420v1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,ATCC 8492,{},{},627060,2018-03-28T14:09:25.392Z,2021-03-04T04:46:12.050Z,
518,,GCF_000012825,GCF_000012825.1,1,GCA_000012825,GCA_000012825.1,435590,Bacteroides vulgatus ATCC 8482,representative genome,PRJNA224116,SAMN02604309,,,latest,Complete Genome,Major,2007-06-27,ASM1282v1,Washington University (WashU),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/825/GCF_000012825.1_ASM1282v1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides vulgatus,ATCC 8482,{},{},2604309,2018-03-28T14:09:25.392Z,2021-03-04T04:46:13.052Z,
519,,GCF_000012845,GCF_000012845.1,1,GCA_000012845,GCA_000012845.1,435591,Parabacteroides distasonis ATCC 8503,representative genome,PRJNA224116,SAMN02604310,,,latest,Complete Genome,Major,2007-06-27,ASM1284v1,Washington University (WashU),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/845/GCF_000012845.1_ASM1284v1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,ATCC 8503,{},{},2604310,2018-03-28T14:09:25.392Z,2021-03-04T04:46:14.143Z,
525,,GCF_000010505,GCF_000010505.1,1,GCA_000010505,GCA_000010505.1,431947,Porphyromonas gingivalis ATCC 33277,representative genome,PRJNA224116,SAMD00060922,,,latest,Complete Genome,Major,2008-05-20,ASM1050v1,Kitasato University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/505/GCF_000010505.1_ASM1050v1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,ATCC 33277,{},{},5831725,2018-03-28T14:09:25.393Z,2021-03-04T04:46:25.621Z,
526,,GCF_000025925,GCF_000025925.1,1,GCA_000025925,GCA_000025925.1,264731,Prevotella ruminicola 23,representative genome,PRJNA224116,SAMN02604020,,,latest,Complete Genome,Major,2010-04-09,ASM2592v1,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/925/GCF_000025925.1_ASM2592v1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ruminicola,23,{},{},2604020,2018-03-28T14:09:25.393Z,2021-03-04T04:46:27.788Z,
527,,GCF_000378085,GCF_000378085.1,1,GCA_000378085,GCA_000378085.1,1122985,Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930,representative genome,PRJNA224116,SAMN02441341,ARJO00000000.1,,latest,Scaffold,Major,2013-04-23,ASM37808v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/378/085/GCF_000378085.1_ASM37808v1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella loescheii,DSM 19665 = JCM 12249 = ATCC 15930,{},{},2441341,2018-03-28T14:09:25.393Z,2021-03-04T04:46:28.902Z,
587,,GCF_000190595,GCF_000190595.1,1,GCA_000190595,GCA_000190595.1,867900,Cellulophaga lytica DSM 7489,representative genome,PRJNA224116,SAMN00713590,,,latest,Complete Genome,Major,2011-02-28,ASM19059v1,US DOE Joint Genome Institute (JGI-PGF),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/190/595/GCF_000190595.1_ASM19059v1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga lytica,DSM 7489,{},{},713590,2018-03-28T14:09:25.429Z,2021-03-04T04:48:14.694Z,
588,,GCF_000517085,GCF_000517085.1,1,GCA_000517085,GCA_000517085.1,869213,Saccharicrinis fermentans DSM 9555 = JCM 21142,representative genome,PRJNA224116,SAMN02597284,AZYH00000000.1,,latest,Scaffold,Major,2014-01-08,ASM51708v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/517/085/GCF_000517085.1_ASM51708v1,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Saccharicrinis,Saccharicrinis fermentans,DSM 9555 = JCM 21142,{},{},2597284,2018-03-28T14:09:25.429Z,2021-03-04T04:48:16.167Z,
589,,GCF_000023825,GCF_000023825.1,1,GCA_000023825,GCA_000023825.1,485917,Pedobacter heparinus DSM 2366,representative genome,PRJNA224116,SAMN02598456,,,latest,Complete Genome,Major,2009-08-05,ASM2382v1,US DOE Joint Genome Institute (JGI-PGF),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/825/GCF_000023825.1_ASM2382v1,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter heparinus,DSM 2366,{},{},2598456,2018-03-28T14:09:25.429Z,2021-03-04T04:48:18.798Z,
590,,GCF_000014145,GCF_000014145.1,1,GCA_000014145,GCA_000014145.1,269798,Cytophaga hutchinsonii ATCC 33406,representative genome,PRJNA224116,SAMN02598536,,,latest,Complete Genome,Major,2006-07-11,ASM1414v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/145/GCF_000014145.1_ASM1414v1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga,Cytophaga hutchinsonii,ATCC 33406,{},{},2598536,2018-03-28T14:09:25.429Z,2021-03-04T04:48:21.033Z,
591,,GCF_000016645,GCF_000016645.1,1,GCA_000016645,GCA_000016645.1,376686,Flavobacterium johnsoniae UW101,representative genome,PRJNA224116,SAMN02598357,,,latest,Complete Genome,Major,2007-05-01,ASM1664v1,US DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/645/GCF_000016645.1_ASM1664v1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium johnsoniae,UW101,{},{},2598357,2018-03-28T14:09:25.429Z,2021-03-04T04:48:23.893Z,
592,,GCF_000430645,GCF_000430645.1,1,GCA_000430645,GCA_000430645.1,1121006,Aquimarina latercula DSM 2041,representative genome,PRJNA224116,SAMN02440808,AUMK00000000.1,,latest,Scaffold,Major,2013-07-16,ASM43064v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/430/645/GCF_000430645.1_ASM43064v1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina latercula,DSM 2041,{},{},2440808,2018-03-28T14:09:25.429Z,2021-03-04T04:48:25.208Z,
593,,GCF_900129005,GCF_900129005.1,1,GCA_900129005,GCA_900129005.1,1122159,Leeuwenhoekiella marinoflava DSM 3653,representative genome,PRJNA224116,SAMN02745246,FQUN00000000.1,,latest,Scaffold,Major,2016-12-03,IMG-taxon 2582581269 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/129/005/GCF_900129005.1_IMG-taxon_2582581269_annotated_assembly,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella marinoflava,DSM 3653,{},{},2745246,2018-03-28T14:09:25.429Z,2021-03-04T04:48:27.575Z,
594,,GCF_000259075,GCF_000259075.1,1,GCA_000259075,GCA_000259075.1,1168289,Marinilabilia salmonicolor JCM 21150,representative genome,PRJNA224116,SAMN02469978,AJKI00000000.1,,latest,Contig,Major,2012-04-17,ASM25907v1,"Institute of Microbial Technology(IMTECH)-CSIR,Sector 39A,Chandigarh,160036",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/259/075/GCF_000259075.1_ASM25907v1,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Marinilabilia,Marinilabilia salmonicolor,JCM 21150,{},{},2469978,2018-03-28T14:09:25.429Z,2021-03-04T04:48:28.741Z,
595,,GCF_000737695,GCF_000737695.1,1,GCA_000737695,GCA_000737695.1,991,Flavobacterium hydatis,representative genome,PRJNA224116,SAMN02934144,JPRM00000000.1,,latest,Contig,Major,2014-08-05,ASM73769v1,GCAT-SEEK,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/737/695/GCF_000737695.1_ASM73769v1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium hydatis,,{},{},2934144,2018-03-28T14:09:25.429Z,2021-03-04T04:48:29.906Z,
596,,GCF_000242635,GCF_000242635.2,2,GCA_000242635,GCA_000242635.3,929556,Solitalea canadensis DSM 3403,representative genome,PRJNA224116,SAMN02232052,,,latest,Complete Genome,Major,2012-03-08,ASM24263v3,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/635/GCF_000242635.2_ASM24263v3,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,Solitalea canadensis,DSM 3403,{},{},2232052,2018-03-28T14:09:25.429Z,2021-03-04T04:48:31.781Z,
597,,GCF_000240075,GCF_000240075.2,2,GCA_000240075,GCA_000240075.2,1041826,Flavobacterium columnare ATCC 49512,representative genome,PRJNA224116,SAMN02603612,,,latest,Complete Genome,Major,2012-01-19,ASM24007v2,Mississippi State University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/075/GCF_000240075.2_ASM24007v2,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium columnare,ATCC 49512,{},{},2603612,2018-03-28T14:09:25.429Z,2021-03-04T04:48:34.127Z,
598,,GCF_000430505,GCF_000430505.1,1,GCA_000430505,GCA_000430505.1,1121902,Eisenibacter elegans DSM 3317,representative genome,PRJNA224116,SAMN02440687,AUMD00000000.1,,latest,Scaffold,Major,2013-07-16,ASM43050v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/430/505/GCF_000430505.1_ASM43050v1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Microscillaceae,Eisenibacter,Eisenibacter elegans,DSM 3317,{},{},2440687,2018-03-28T14:09:25.430Z,2021-03-04T04:48:35.723Z,
599,,GCF_900112255,GCF_900112255.1,1,GCA_900112255,GCA_900112255.1,927664,Flexibacter flexilis DSM 6793,representative genome,PRJNA224116,SAMN05421780,FOLE00000000.1,,latest,Scaffold,Major,2016-11-02,IMG-taxon 2675903165 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/112/255/GCF_900112255.1_IMG-taxon_2675903165_annotated_assembly,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,Flexibacter flexilis,DSM 6793,{},{},5421780,2018-03-28T14:09:25.430Z,2021-03-04T04:48:37.489Z,
600,,GCF_000265505,GCF_000265505.1,1,GCA_000265505,GCA_000265505.1,880071,Bernardetia litoralis DSM 6794,representative genome,PRJNA224116,SAMN02261370,,,latest,Complete Genome,Major,2012-06-11,ASM26550v1,JGI,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/265/505/GCF_000265505.1_ASM26550v1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Bernardetiaceae,Bernardetia,Bernardetia litoralis,DSM 6794,{},{},2261370,2018-03-28T14:09:25.430Z,2021-03-04T04:48:38.814Z,
601,,GCF_000422585,GCF_000422585.1,1,GCA_000422585,GCA_000422585.1,1121903,Hugenholtzia roseola DSM 9546,representative genome,PRJNA224116,SAMN02441176,AUGI00000000.1,,latest,Scaffold,Major,2013-07-11,ASM42258v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/422/585/GCF_000422585.1_ASM42258v1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Bernardetiaceae,Hugenholtzia,Hugenholtzia roseola,DSM 9546,{},{},2441176,2018-03-28T14:09:25.430Z,2021-03-04T04:48:40.131Z,
602,,GCF_900113045,GCF_900113045.1,1,GCA_900113045,GCA_900113045.1,1003,Thermoflexibacter ruber,representative genome,PRJNA224116,SAMN04488541,FONY00000000.1,,latest,Scaffold,Major,2016-11-02,IMG-taxon 2636415974 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/113/045/GCF_900113045.1_IMG-taxon_2636415974_annotated_assembly,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,,Thermoflexibacter,Thermoflexibacter ruber,,{},{},4488541,2018-03-28T14:09:25.430Z,2021-03-04T04:48:41.972Z,
603,,GCF_900119105,GCF_900119105.1,1,GCA_900119105,GCA_900119105.1,1004,Chitinophaga sancti,representative genome,PRJNA224116,SAMN05661012,FPIZ00000000.1,,latest,Scaffold,Major,2016-11-12,IMG-taxon 2595699005 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/119/105/GCF_900119105.1_IMG-taxon_2595699005_annotated_assembly,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga sancti,,{},{},5661012,2018-03-28T14:09:25.430Z,2021-03-04T04:48:43.374Z,
604,,GCF_000183425,GCF_000183425.1,1,GCA_000183425,GCA_000183425.1,643867,Marivirga tractuosa DSM 4126,representative genome,PRJNA224116,SAMN00138949,,,latest,Complete Genome,Major,2010-11-30,ASM18342v1,US DOE Joint Genome Institute (JGI-PGF),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/425/GCF_000183425.1_ASM18342v1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Marivirga,Marivirga tractuosa,DSM 4126,{},{},138949,2018-03-28T14:09:25.430Z,2021-03-04T04:48:45.970Z,
605,,GCF_000250635,GCF_000250635.1,1,GCA_000250635,GCA_000250635.1,984262,Saprospira grandis str. Lewin,representative genome,PRJNA224116,SAMN02602989,,,latest,Complete Genome,Major,2012-02-27,ASM25063v1,"ASGPB, University of Hawaii at Manoa",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/635/GCF_000250635.1_ASM25063v1,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Saprospiraceae,Saprospira,Saprospira grandis,str. Lewin,{},{},2602989,2018-03-28T14:09:25.430Z,2021-03-04T04:48:47.361Z,
606,,GCF_900102835,GCF_900102835.1,1,GCA_900102835,GCA_900102835.1,1010,Sphingobacterium mizutaii,representative genome,PRJNA224116,SAMN05192578,FNGK00000000.1,,latest,Scaffold,Major,2016-10-21,IMG-taxon 2634166301 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/102/835/GCF_900102835.1_IMG-taxon_2634166301_annotated_assembly,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium mizutaii,,{},{},5192578,2018-03-28T14:09:25.430Z,2021-03-04T04:48:48.877Z,
607,,GCF_000189415,GCF_000189415.1,1,GCA_000189415,GCA_000189415.1,865938,Weeksella virosa DSM 16922,representative genome,PRJNA224116,SAMN00713585,,,latest,Complete Genome,Major,2011-02-15,ASM18941v1,JGI,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/189/415/GCF_000189415.1_ASM18941v1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Weeksella,Weeksella virosa,DSM 16922,{},{},713585,2018-03-28T14:09:25.466Z,2021-03-04T04:48:49.852Z,
608,,GCF_000301075,GCF_000301075.1,1,GCA_000301075,GCA_000301075.1,883096,Bergeyella zoohelcum ATCC 43767,representative genome,PRJNA224116,SAMN02463902,AGYA00000000.1,,latest,Scaffold,Major,2012-10-11,Berg_zooh_ATCC_43767_V1,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/301/075/GCF_000301075.1_Berg_zooh_ATCC_43767_V1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bergeyella,Bergeyella zoohelcum,ATCC 43767,{},{},2463902,2018-03-28T14:09:25.466Z,2021-03-04T04:48:51.902Z,
609,,GCF_000174755,GCF_000174755.1,1,GCA_000174755,GCA_000174755.1,553178,Capnocytophaga gingivalis ATCC 33624,representative genome,PRJNA224116,SAMN00001917,ACLQ00000000.1,,latest,Contig,Major,2009-04-29,ASM17475v1,J. Craig Venter Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/174/755/GCF_000174755.1_ASM17475v1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga gingivalis,ATCC 33624,{},{},1917,2018-03-28T14:09:25.466Z,2021-03-04T04:48:54.110Z,
610,,GCF_000023285,GCF_000023285.1,1,GCA_000023285,GCA_000023285.1,521097,Capnocytophaga ochracea DSM 7271,representative genome,PRJNA224116,SAMN00001911,,,latest,Complete Genome,Major,2009-08-26,ASM2328v1,US DOE Joint Genome Institute (JGI-PGF),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/285/GCF_000023285.1_ASM2328v1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,DSM 7271,{},{},1911,2018-03-28T14:09:25.466Z,2021-03-04T04:48:56.255Z,
612,,GCF_000169175,GCF_000169175.1,1,GCA_000169175,GCA_000169175.1,313606,Microscilla marina ATCC 23134,representative genome,PRJNA224116,SAMN02436130,AAWS00000000.1,,latest,Contig,Major,2007-01-22,ASM16917v1,The Gordon and Betty Moore Foundation Marine Microbiology Initiative,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/175/GCF_000169175.1_ASM16917v1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Microscillaceae,Microscilla,Microscilla marina,ATCC 23134,{},{},2436130,2018-03-28T14:09:25.466Z,2021-03-04T04:48:59.367Z,
