id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
415,,GCF_000196295,GCF_000196295.1,1,GCA_000196295,GCA_000196295.1,489653,Neisseria lactamica 020-06,representative genome,PRJNA224116,SAMEA3138337,,,latest,Complete Genome,Major,2010-11-30,ASM19629v1,Sanger Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/295/GCF_000196295.1_ASM19629v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria lactamica,020-06,{},{},3215783,2018-03-28T14:09:25.320Z,2021-03-04T04:43:13.911Z,
416,,GCF_000008805,GCF_000008805.1,1,GCA_000008805,GCA_000008805.1,122586,Neisseria meningitidis MC58,reference genome,PRJNA57817,SAMN02603997,,,latest,Complete Genome,Major,2005-05-26,ASM880v1,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/805/GCF_000008805.1_ASM880v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis,MC58,{},{},2603997,2018-03-28T14:09:25.320Z,2021-03-04T04:43:16.088Z,
417,,GCF_000186165,GCF_000186165.1,1,GCA_000186165,GCA_000186165.1,435832,Neisseria mucosa C102,representative genome,PRJNA224116,SAMN02463751,ACRG00000000.1,,latest,Scaffold,Major,2011-01-18,Neis_muco_C102_V1,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/165/GCF_000186165.1_Neis_muco_C102_V1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria mucosa,C102,{},{},2463751,2018-03-28T14:09:25.320Z,2021-03-04T04:43:18.472Z,
418,,GCF_002073715,GCF_002073715.2,2,GCA_002073715,GCA_002073715.2,490,Neisseria sicca,representative genome,PRJNA224116,SAMN04875586,,,latest,Complete Genome,Minor,2018-02-28,ASM207371v2,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/715/GCF_002073715.2_ASM207371v2,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sicca,,{},{},4875586,2018-03-28T14:09:25.320Z,2021-03-04T04:43:20.613Z,
419,,GCF_002108495,GCF_002108495.1,1,GCA_002108495,GCA_002108495.1,493,Neisseria canis,representative genome,PRJNA224116,SAMN06212706,MTBL00000000.1,,latest,Contig,Major,2017-04-24,ASM210849v1,Wadsworth Center / NYSDOH,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/108/495/GCF_002108495.1_ASM210849v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria canis,,{},{},6212706,2018-03-28T14:09:25.320Z,2021-03-04T04:43:21.885Z,
420,,GCF_001592185,GCF_001592185.1,1,GCA_001592185,GCA_001592185.1,1349758,Bergeriella denitrificans NBRC 102155,representative genome,PRJNA224116,SAMD00047216,BCWL00000000.1,,latest,Contig,Major,2016-03-04,ASM159218v1,National Institute of Technology and Evaluation,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/592/185/GCF_001592185.1_ASM159218v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bergeriella,Bergeriella denitrificans,NBRC 102155,{},{},4510839,2018-03-28T14:09:25.320Z,2021-03-04T04:43:23.710Z,
421,,GCF_000818035,GCF_000818035.1,1,GCA_000818035,GCA_000818035.1,546263,Neisseria elongata subsp. glycolytica ATCC 29315,representative genome,PRJNA224116,SAMN02797820,,,latest,Complete Genome,Major,2015-01-14,ASM81803v1,INRS-Institut Armand Frappier,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/818/035/GCF_000818035.1_ASM81803v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,subsp. glycolytica ATCC 29315,{},{},2797820,2018-03-28T14:09:25.320Z,2021-03-04T04:43:25.059Z,
423,,GCF_000190695,GCF_000190695.1,1,GCA_000190695,GCA_000190695.1,888741,Kingella denitrificans ATCC 33394,representative genome,PRJNA224116,SAMN00253309,AEWV00000000.1,,latest,Scaffold,Major,2011-03-04,ASM19069v1,Baylor College of Medicine,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/190/695/GCF_000190695.1_ASM19069v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Kingella denitrificans,ATCC 33394,{},{},253309,2018-03-28T14:09:25.320Z,2021-03-04T04:43:29.214Z,
424,,GCF_000470375,GCF_000470375.1,1,GCA_000470375,GCA_000470375.1,1305785,Kingella kingae Vir5453,representative genome,PRJNA224116,SAMEA2272475,CBSQ000000000.1,,latest,Scaffold,Major,2013-09-18,Vir5453,ebi,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/470/375/GCF_000470375.1_Vir5453,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Kingella kingae,Vir5453,{},{},2484126,2018-03-28T14:09:25.320Z,2021-03-04T04:43:31.254Z,
425,,GCF_000160435,GCF_000160435.1,1,GCA_000160435,GCA_000160435.1,629741,Kingella oralis ATCC 51147,representative genome,PRJNA224116,SAMN00008832,ACJW00000000.2,,latest,Scaffold,Major,2009-04-29,ASM16043v1,WUGSC,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/160/435/GCF_000160435.1_ASM16043v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Kingella oralis,ATCC 51147,{},{},8832,2018-03-28T14:09:25.320Z,2021-03-04T04:43:32.300Z,
426,,GCF_000967305,GCF_000967305.2,2,GCA_000967305,GCA_000967305.2,511,Alcaligenes faecalis,representative genome,PRJNA224116,SAMN03379009,,,latest,Complete Genome,Major,2015-11-17,ASM96730v2,Huazhong Agricultural University (HZAU),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/967/305/GCF_000967305.2_ASM96730v2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,Alcaligenes faecalis,,{},{},3379009,2018-03-28T14:09:25.320Z,2021-03-04T04:43:34.402Z,
427,,GCF_000318015,GCF_000318015.1,1,GCA_000318015,GCA_000318015.1,568707,Bordetella bronchiseptica 253,reference genome,PRJNA178913,SAMEA2272388,,,latest,Complete Genome,Major,2012-10-11,ASM31801v1,WTSI,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/318/015/GCF_000318015.1_ASM31801v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella bronchiseptica,253,{},{},2484045,2018-03-28T14:09:25.320Z,2021-03-04T04:43:35.593Z,
428,,GCF_000317935,GCF_000317935.1,1,GCA_000317935,GCA_000317935.1,1208660,Bordetella parapertussis Bpp5,reference genome,PRJEA177516,SAMEA2272448,,,latest,Complete Genome,Major,2012-10-08,ASM31793v1,WTSI,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/935/GCF_000317935.1_ASM31793v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella parapertussis,Bpp5,{},{},2484101,2018-03-28T14:09:25.320Z,2021-03-04T04:43:37.047Z,
429,,GCF_000195715,GCF_000195715.1,1,GCA_000195715,GCA_000195715.1,257313,Bordetella pertussis Tohama I,reference genome,PRJNA57617,SAMEA1705933,,,latest,Complete Genome,Major,2003-08-12,ASM19571v1,Sanger Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/715/GCF_000195715.1_ASM19571v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella pertussis,Tohama I,{},{},25458,2018-03-28T14:09:25.320Z,2021-03-04T04:43:38.246Z,
430,,GCF_000070465,GCF_000070465.1,1,GCA_000070465,GCA_000070465.1,360910,Bordetella avium 197N,representative genome,PRJNA224116,SAMEA1705952,,,latest,Complete Genome,Major,2006-09-29,ASM7046v1,Sanger Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/070/465/GCF_000070465.1_ASM7046v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella avium,197N,{},{},25420,2018-03-28T14:09:25.320Z,2021-03-04T04:43:40.384Z,
436,,GCF_000007705,GCF_000007705.1,1,GCA_000007705,GCA_000007705.1,243365,Chromobacterium violaceum ATCC 12472,representative genome,PRJNA224116,SAMN02603528,,,latest,Complete Genome,Major,2003-08-22,ASM770v1,"LNCC, Brazil",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/705/GCF_000007705.1_ASM770v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium violaceum,ATCC 12472,{},{},2603528,2018-03-28T14:09:25.320Z,2021-03-04T04:43:50.388Z,
437,,GCF_000158615,GCF_000158615.1,1,GCA_000158615,GCA_000158615.1,546274,Eikenella corrodens ATCC 23834,representative genome,PRJNA224116,SAMN00008822,ACEA00000000.1,,latest,Scaffold,Major,2009-02-05,ASM15861v1,Washington University Genome Sequencing Center,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/158/615/GCF_000158615.1_ASM15861v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella corrodens,ATCC 23834,{},{},8822,2018-03-28T14:09:25.320Z,2021-03-04T04:43:51.971Z,
530,,GCF_000158475,GCF_000158475.2,2,GCA_000158475,GCA_000158475.2,556268,Oxalobacter formigenes HOxBLS,representative genome,PRJNA224116,SAMN02463716,ACDP00000000.2,,latest,Scaffold,Major,2013-09-30,Oxal_for_HOxBLS_2_V2,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/158/475/GCF_000158475.2_Oxal_for_HOxBLS_2_V2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter formigenes,HOxBLS,{},{},12521007,2018-03-28T14:09:25.393Z,2021-03-04T04:46:34.468Z,
559,,GCF_000009145,GCF_000009145.1,1,GCA_000009145,GCA_000009145.1,228410,Nitrosomonas europaea ATCC 19718,representative genome,PRJNA224116,SAMEA3138193,,,latest,Complete Genome,Major,2003-05-06,ASM914v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/145/GCF_000009145.1_ASM914v1,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas europaea,ATCC 19718,{},{},3215639,2018-03-28T14:09:25.428Z,2021-03-04T04:47:23.570Z,
560,,GCF_000014765,GCF_000014765.1,1,GCA_000014765,GCA_000014765.1,335283,Nitrosomonas eutropha C91,representative genome,PRJNA224116,SAMN02598323,,,latest,Complete Genome,Major,2006-09-13,ASM1476v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/765/GCF_000014765.1_ASM1476v1,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas eutropha,C91,{},{},2598323,2018-03-28T14:09:25.428Z,2021-03-04T04:47:24.819Z,
561,,GCF_900110145,GCF_900110145.1,1,GCA_900110145,GCA_900110145.1,917,Nitrosomonas marina,representative genome,PRJNA224116,SAMN05216325,FOCP00000000.1,,latest,Contig,Major,2016-10-31,IMG-taxon 2671180082 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/110/145/GCF_900110145.1_IMG-taxon_2671180082_annotated_assembly,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas marina,,{},{},5216325,2018-03-28T14:09:25.428Z,2021-03-04T04:47:26.137Z,
564,,GCF_002028405,GCF_002028405.1,1,GCA_002028405,GCA_002028405.1,926,Thiomonas intermedia,representative genome,PRJNA224116,SAMN06197299,,,latest,Complete Genome,Major,2017-03-15,ASM202840v1,China University of Petroleum,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/028/405/GCF_002028405.1_ASM202840v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Thiomonas,Thiomonas intermedia,,{},{},6197299,2018-03-28T14:09:25.428Z,2021-03-04T04:47:31.119Z,
568,,GCF_000373385,GCF_000373385.1,1,GCA_000373385,GCA_000373385.1,1123393,Thiobacillus thioparus DSM 505,representative genome,PRJNA224116,SAMN02441034,ARDU00000000.1,,latest,Scaffold,Major,2013-04-23,ASM37338v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/373/385/GCF_000373385.1_ASM37338v1,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Thiobacillaceae,Thiobacillus,Thiobacillus thioparus,DSM 505,{},{},2441034,2018-03-28T14:09:25.428Z,2021-03-04T04:47:38.906Z,
582,,GCF_001040945,GCF_001040945.1,1,GCA_001040945,GCA_001040945.1,964,Herbaspirillum seropedicae,representative genome,PRJNA224116,SAMN03779333,,,latest,Complete Genome,Major,2015-06-26,ASM104094v1,Universidade Federal do Parana,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/040/945/GCF_001040945.1_ASM104094v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum seropedicae,,{},{},3779333,2018-03-28T14:09:25.429Z,2021-03-04T04:48:03.301Z,
664,,GCF_000196355,GCF_000196355.1,1,GCA_000196355,GCA_000196355.1,323848,Nitrosospira multiformis ATCC 25196,representative genome,PRJNA224116,SAMN02598322,,,latest,Complete Genome,Major,2005-11-15,ASM19635v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/355/GCF_000196355.1_ASM19635v1,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira multiformis,ATCC 25196,{},{},2598322,2018-03-28T14:09:25.512Z,2021-03-04T04:50:32.567Z,
666,,GCF_900109785,GCF_900109785.1,1,GCA_900109785,GCA_900109785.1,1233,Nitrosovibrio tenuis,representative genome,PRJNA224116,SAMN05216387,FOBH00000000.1,,latest,Contig,Major,2016-10-31,IMG-taxon 2671180071 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/109/785/GCF_900109785.1_IMG-taxon_2671180071_annotated_assembly,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosovibrio,Nitrosovibrio tenuis,,{},{},5216387,2018-03-28T14:09:25.512Z,2021-03-04T04:50:35.966Z,
1092,,GCF_000011705,GCF_000011705.1,1,GCA_000011705,GCA_000011705.1,243160,Burkholderia mallei ATCC 23344,reference genome,PRJNA57725,SAMN02603987,,,latest,Complete Genome,Major,2005-06-06,ASM1170v1,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/705/GCF_000011705.1_ASM1170v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia mallei,ATCC 23344,{},{},2603987,2018-03-28T14:09:25.859Z,2021-03-04T05:03:28.195Z,
1106,,GCF_002017865,GCF_002017865.1,1,GCA_002017865,GCA_002017865.1,28066,Rhodoferax fermentans,representative genome,PRJNA224116,SAMN06118385,MTJN00000000.1,,latest,Contig,Major,2017-03-03,ASM201786v1,Korea University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/017/865/GCF_002017865.1_ASM201786v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax fermentans,,{},{},6118385,2018-03-28T14:09:25.860Z,2021-03-04T05:03:54.559Z,
1107,,GCF_000284255,GCF_000284255.1,1,GCA_000284255,GCA_000284255.1,983917,Rubrivivax gelatinosus IL144,representative genome,PRJNA224116,SAMD00061116,,,latest,Complete Genome,Major,2012-03-28,ASM28425v1,National Institute of Technology and Evaluation,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/255/GCF_000284255.1_ASM28425v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rubrivivax,Rubrivivax gelatinosus,IL144,{},{},5831919,2018-03-28T14:09:25.911Z,2021-03-04T05:03:56.234Z,
1114,,GCF_900086555,GCF_900086555.1,1,GCA_900086555,GCA_900086555.1,28091,Neisseria weaveri,representative genome,PRJNA224116,SAMEA3174300,,,latest,Complete Genome,Major,2016-05-18,34903_D01,SC,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/086/555/GCF_900086555.1_34903_D01,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria weaveri,,{},{},3467522,2018-03-28T14:09:25.911Z,2021-03-04T05:04:08.751Z,
1115,,GCF_000970345,GCF_000970345.1,1,GCA_000970345,GCA_000970345.1,28092,Robbsia andropogonis,representative genome,PRJNA224116,SAMN03450203,LAQU00000000.1,,latest,Contig,Major,2015-04-07,ASM97034v1,Lab. de Bacteriologia Vegetal,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/970/345/GCF_000970345.1_ASM97034v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,,{},{},3450203,2018-03-28T14:09:25.911Z,2021-03-04T05:04:10.242Z,
1116,,GCF_900177465,GCF_900177465.1,1,GCA_900177465,GCA_900177465.1,28094,Paraburkholderia caryophylli,representative genome,PRJNA224116,SAMN06295900,FXAH00000000.1,,latest,Scaffold,Major,2017-04-19,IMG-taxon 2708742541 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/177/465/GCF_900177465.1_IMG-taxon_2708742541_annotated_assembly,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caryophylli,,{},{},6295900,2018-03-28T14:09:25.911Z,2021-03-04T05:04:12.523Z,
1117,,GCF_000959725,GCF_000959725.1,1,GCA_000959725,GCA_000959725.1,28095,Burkholderia gladioli,representative genome,PRJNA224116,SAMN03010439,,,latest,Complete Genome,Major,2015-03-20,ASM95972v1,Los Alamos National Laboratory,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/725/GCF_000959725.1_ASM95972v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia gladioli,,{},{},3010439,2018-03-28T14:09:25.911Z,2021-03-04T05:04:15.043Z,
1159,,GCF_900110225,GCF_900110225.1,1,GCA_900110225,GCA_900110225.1,1121117,Brachymonas denitrificans DSM 15123,representative genome,PRJNA224116,SAMN02745977,FOCW00000000.1,,latest,Scaffold,Major,2016-10-31,IMG-taxon 2599185145 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/110/225/GCF_900110225.1_IMG-taxon_2599185145_annotated_assembly,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas,Brachymonas denitrificans,DSM 15123,{},{},2745977,2018-03-28T14:09:25.949Z,2021-03-04T05:05:28.044Z,
1175,,GCF_000011545,GCF_000011545.1,1,GCA_000011545,GCA_000011545.1,272560,Burkholderia pseudomallei K96243,reference genome,PRJNA57733,SAMEA1705938,,,latest,Complete Genome,Major,2004-09-16,ASM1154v1,Sanger Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/545/GCF_000011545.1_ASM1154v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei,K96243,{},{},25428,2018-03-28T14:09:25.949Z,2021-03-04T05:05:55.285Z,
1254,,GCF_000276685,GCF_000276685.1,1,GCA_000276685,GCA_000276685.1,743973,Taylorella equigenitalis ATCC 35865,representative genome,PRJNA224116,SAMN02604145,,,latest,Complete Genome,Major,2012-07-09,ASM27668v1,University of Bristol,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/685/GCF_000276685.1_ASM27668v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Taylorella,Taylorella equigenitalis,ATCC 35865,{},{},2604145,2018-03-28T14:09:25.980Z,2021-03-04T05:08:07.466Z,
