id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
3170,,GCF_001591025,GCF_001591025.1,1,GCA_001591025,GCA_001591025.1,1219055,Sphingomonas soli NBRC 100801,representative genome,PRJNA224116,SAMD00046719,BCTZ00000000.1,,latest,Contig,Major,2016-02-23,ASM159102v1,National Institute of Technology and Evaluation,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/591/025/GCF_001591025.1_ASM159102v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas soli,NBRC 100801,{},{},4481112,2018-03-28T14:09:27.183Z,2021-03-04T06:04:08.932Z,
3460,,GCF_002091475,GCF_002091475.1,1,GCA_002091475,GCA_002091475.1,1219041,Sphingomonas azotifigens NBRC 15497,representative genome,PRJNA224116,SAMD00046751,BCTR00000000.1,,latest,Contig,Major,2017-04-03,ASM209147v1,National Institute of Technology and Evaluation,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/091/475/GCF_002091475.1_ASM209147v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas azotifigens,NBRC 15497,{},{},4481144,2018-03-28T14:09:27.382Z,2021-03-04T06:12:56.398Z,
3518,,GCF_002197685,GCF_002197685.1,1,GCA_002197685,GCA_002197685.1,344880,Sphingomonas dokdonensis,representative genome,PRJNA224116,SAMN06641655,NBBI00000000.1,,latest,Contig,Major,2017-06-19,ASM219768v1,Goettingen Genomics Laboratory,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/685/GCF_002197685.1_ASM219768v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas dokdonensis,,{},{},6641655,2018-03-28T14:09:27.416Z,2021-03-04T06:14:43.545Z,
3641,,GCF_002197665,GCF_002197665.1,1,GCA_002197665,GCA_002197665.1,370959,Sphingomonas mucosissima,representative genome,PRJNA224116,SAMN06641656,NBBJ00000000.1,,latest,Contig,Major,2017-06-19,ASM219766v1,Goettingen Genomics Laboratory,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/665/GCF_002197665.1_ASM219766v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas mucosissima,,{},{},6641656,2018-03-28T14:09:27.483Z,2021-03-04T06:18:32.070Z,
3726,,GCF_000585415,GCF_000585415.1,1,GCA_000585415,GCA_000585415.1,1123268,Sphingomonas jaspsi DSM 18422,representative genome,PRJNA224116,SAMN02198985,JFBW00000000.1,,latest,Scaffold,Major,2014-03-04,ASM58541v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/415/GCF_000585415.1_ASM58541v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas jaspsi,DSM 18422,{},{},2198985,2018-03-28T14:09:27.552Z,2021-03-04T06:21:00.028Z,
3770,,GCF_000512205,GCF_000512205.2,2,GCA_000512205,GCA_000512205.2,1123269,Sphingomonas sanxanigenens DSM 19645 = NX02,representative genome,PRJNA224116,SAMN02641489,,,latest,Complete Genome,Major,2015-05-15,ASM51220v2,Nankai University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/205/GCF_000512205.2_ASM51220v2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sanxanigenens,DSM 19645 = NX02,{},{},2641489,2018-03-28T14:09:27.586Z,2021-03-04T06:22:14.103Z,
3822,,GCF_000711715,GCF_000711715.1,1,GCA_000711715,GCA_000711715.1,1123267,Sphingomonas astaxanthinifaciens DSM 22298,representative genome,PRJNA224116,SAMN02691714,JONN00000000.1,,latest,Contig,Major,2014-06-24,ASM71171v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/711/715/GCF_000711715.1_ASM71171v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas astaxanthinifaciens,DSM 22298,{},{},2691714,2018-03-28T14:09:27.640Z,2021-03-04T06:23:48.018Z,
4234,,GCF_000974765,GCF_000974765.1,1,GCA_000974765,GCA_000974765.1,1219043,Sphingomonas changbaiensis NBRC 104936,representative genome,PRJNA224116,SAMD00018692,BBWU00000000.1,,latest,Contig,Major,2015-04-07,ASM97476v1,National Institute of Technology and Evaluation,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/974/765/GCF_000974765.1_ASM97476v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas changbaiensis,NBRC 104936,{},{},3324527,2018-03-28T14:09:27.926Z,2021-03-04T06:36:02.822Z,
4314,,GCF_001619955,GCF_001619955.1,1,GCA_001619955,GCA_001619955.1,563996,Sphingomonas hankookensis,representative genome,PRJNA224116,SAMN04385624,LQQO00000000.1,,latest,Contig,Major,2016-04-13,ASM161995v1,University of Malaya,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/619/955/GCF_001619955.1_ASM161995v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas hankookensis,,{},{},4385624,2018-03-28T14:09:27.992Z,2021-03-04T06:38:19.719Z,
4433,,GCF_900115745,GCF_900115745.1,1,GCA_900115745,GCA_900115745.1,634430,Sphingomonas rubra,representative genome,PRJNA224116,SAMN04488241,FOXP00000000.1,,latest,Contig,Major,2016-11-02,IMG-taxon 2617270762 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/115/745/GCF_900115745.1_IMG-taxon_2617270762_annotated_assembly,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas rubra,,{},{},4488241,2018-03-28T14:09:28.068Z,2021-03-04T06:41:41.080Z,
4471,,GCF_001853345,GCF_001853345.1,1,GCA_001853345,GCA_001853345.1,653954,Sphingomonas haloaromaticamans,representative genome,PRJNA224116,SAMN05729391,MIPT00000000.1,,latest,Scaffold,Major,2016-10-25,ASM185334v1,University of South Australia,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/853/345/GCF_001853345.1_ASM185334v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas haloaromaticamans,,{},{},5729391,2018-03-28T14:09:28.102Z,2021-03-04T06:42:53.830Z,
4635,,GCF_900188165,GCF_900188165.1,1,GCA_900188165,GCA_900188165.1,861865,Sphingomonas laterariae,representative genome,PRJNA224116,SAMN06295912,FZOS00000000.1,,latest,Contig,Major,2017-07-16,IMG-taxon 2706794917 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/188/165/GCF_900188165.1_IMG-taxon_2706794917_annotated_assembly,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas laterariae,,{},{},6295912,2018-03-28T14:09:28.228Z,2021-03-04T06:47:45.713Z,
4719,,GCF_900177405,GCF_900177405.1,1,GCA_900177405,GCA_900177405.1,941907,Sphingomonas indica,representative genome,PRJNA224116,SAMN06295910,,,latest,Chromosome,Major,2017-04-19,IMG-taxon 2708742536 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/177/405/GCF_900177405.1_IMG-taxon_2708742536_annotated_assembly,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas indica,,{},{},6295910,2018-03-28T14:09:28.300Z,2021-03-04T06:50:14.193Z,
5476,,GCF_000764535,GCF_000764535.1,1,GCA_000764535,GCA_000764535.1,1549858,Sphingomonas taxi,representative genome,PRJNA224116,SAMN03078686,,,latest,Complete Genome,Major,2014-10-08,ASM76453v1,Wuhan University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/764/535/GCF_000764535.1_ASM76453v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas taxi,,{},{},3078686,2018-03-28T14:09:28.905Z,2021-03-04T07:13:00.926Z,
5482,,GCF_001717955,GCF_001717955.1,1,GCA_001717955,GCA_001717955.1,1560345,Sphingomonas panacis,representative genome,PRJNA224116,SAMN04417200,,,latest,Complete Genome,Major,2016-09-01,ASM171795v1,Deok Chun Yang,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/717/955/GCF_001717955.1_ASM171795v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas panacis,,{},{},4417200,2018-03-28T14:09:28.905Z,2021-03-04T07:13:09.578Z,
5523,,GCF_000935025,GCF_000935025.1,1,GCA_000935025,GCA_000935025.1,1609977,Sphingomonas hengshuiensis,representative genome,PRJNA224116,SAMN03329624,,soil of Hengshui Lake,latest,Complete Genome,Major,2015-02-26,ASM93502v1,Hengshui University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/935/025/GCF_000935025.1_ASM93502v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas hengshuiensis,,{},{},3329624,2018-03-28T14:09:28.933Z,2021-03-04T07:14:21.445Z,
