id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
283,,GCF_001027285,GCF_001027285.1,1,GCA_001027285,GCA_001027285.1,48,Archangium gephyra,representative genome,PRJNA224116,SAMN03704078,,,latest,Complete Genome,Major,2015-06-03,ASM102728v1,"Dr. Srikrishna Subramanian, Protein Science and Engineering, Institute of Microbial Technology, Chandigarh, India",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/285/GCF_001027285.1_ASM102728v1,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Archangium,Archangium gephyra,,{},{},3704078,2018-03-28T14:09:25.187Z,2021-03-04T04:39:29.506Z,
284,,GCF_000601485,GCF_000601485.1,1,GCA_000601485,GCA_000601485.1,1192034,Chondromyces apiculatus DSM 436,representative genome,PRJNA224116,SAMN02952950,ASRX00000000.1,,latest,Contig,Major,2014-03-27,Chondromyces apiculatus DSM 436 genome assembly,IMTECH-CSIR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/601/485/GCF_000601485.1_Chondromyces_apiculatus_DSM_436_genome_assembly,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,Chondromyces apiculatus,DSM 436,{},{},2952950,2018-03-28T14:09:25.187Z,2021-03-04T04:39:31.056Z,
285,,GCF_001189295,GCF_001189295.1,1,GCA_001189295,GCA_001189295.1,52,Chondromyces crocatus,representative genome,PRJNA224116,SAMN03651481,,,latest,Complete Genome,Major,2015-07-30,ASM118929v1,Helmholtz Centre for Infection Research,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/189/295/GCF_001189295.1_ASM118929v1,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,Chondromyces crocatus,,{},{},3651481,2018-03-28T14:09:25.187Z,2021-03-04T04:39:32.776Z,
286,,GCF_000067165,GCF_000067165.1,1,GCA_000067165,GCA_000067165.1,448385,Sorangium cellulosum So ce56,representative genome,PRJNA224116,SAMEA3138271,,,latest,Complete Genome,Major,2007-11-27,ASM6716v1,Bielefeld Univ,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/067/165/GCF_000067165.1_ASM6716v1,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,Sorangium cellulosum,So ce56,{},{},3215717,2018-03-28T14:09:25.187Z,2021-03-04T04:39:34.881Z,
287,,GCF_000382305,GCF_000382305.1,1,GCA_000382305,GCA_000382305.1,1123499,Vitreoscilla stercoraria DSM 513,representative genome,PRJNA224116,SAMN02441651,ARNN00000000.1,,latest,Scaffold,Major,2013-04-24,ASM38230v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/305/GCF_000382305.1_ASM38230v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Vitreoscilla,Vitreoscilla stercoraria,DSM 513,{},{},2441651,2018-03-28T14:09:25.187Z,2021-03-04T04:39:36.713Z,
288,,GCF_002222655,GCF_002222655.1,1,GCA_002222655,GCA_002222655.1,63,Vitreoscilla filiformis,representative genome,PRJNA224116,SAMN07313362,,,latest,Complete Genome,Major,2017-07-20,ASM222265v1,L'Oreal,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/222/655/GCF_002222655.1_ASM222265v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Vitreoscilla,Vitreoscilla filiformis,,{},{},7313362,2018-03-28T14:09:25.187Z,2021-03-04T04:39:38.096Z,
289,,GCF_001442515,GCF_001442515.1,1,GCA_001442515,GCA_001442515.1,69,Lysobacter enzymogenes,representative genome,PRJNA224116,SAMN04158597,,,latest,Chromosome,Major,2015-11-12,ASM144251v1,"Rutgers, The State University of New Jersey",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/442/515/GCF_001442515.1_ASM144251v1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter enzymogenes,,{},{},4158597,2018-03-28T14:09:25.187Z,2021-03-04T04:39:39.840Z,
290,,GCF_000163775,GCF_000163775.2,2,GCA_000163775,GCA_000163775.2,641147,Simonsiella muelleri ATCC 29453,representative genome,PRJNA224116,SAMN02463833,ADCY00000000.2,,latest,Scaffold,Major,2012-09-19,Simo_muel_ATCC_29453_V2,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/163/775/GCF_000163775.2_Simo_muel_ATCC_29453_V2,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Simonsiella,Simonsiella muelleri,ATCC 29453,{},{},2463833,2018-03-28T14:09:25.187Z,2021-03-04T04:39:41.867Z,
291,,GCF_000685215,GCF_000685215.1,1,GCA_000685215,GCA_000685215.1,1280952,Hyphomonas jannaschiana VP2,representative genome,PRJNA224116,SAMN02746699,ARYJ00000000.1,,latest,Contig,Major,2014-05-06,SOAPdenovo v1.05,The Third Institute of State Oceanic Administration (SOA),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/685/215/GCF_000685215.1_SOAPdenovo_v1.05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,Hyphomonas jannaschiana,VP2,{},{},2746699,2018-03-28T14:09:25.187Z,2021-03-04T04:39:42.934Z,
302,,GCF_000283235,GCF_000283235.1,1,GCA_000283235,GCA_000283235.1,1134912,Methylocystis parvus OBBP,representative genome,PRJNA224116,SAMN02469457,AJTV00000000.1,,latest,Contig,Major,2012-07-31,MetPar_1.0,CIB-CSIC,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/235/GCF_000283235.1_MetPar_1.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystis,Methylocystis parvus,OBBP,{},{},2469457,2018-03-28T14:09:25.188Z,2021-03-04T04:40:02.026Z,
320,,GCF_000381985,GCF_000381985.1,1,GCA_000381985,GCA_000381985.1,1279038,Novispirillum itersonii subsp. itersonii ATCC 12639,representative genome,PRJNA224116,SAMN02441318,ARMX00000000.1,,latest,Scaffold,Major,2013-04-24,ASM38198v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/381/985/GCF_000381985.1_ASM38198v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Novispirillum,Novispirillum itersonii,subsp. itersonii ATCC 12639,{},{},2441318,2018-03-28T14:09:25.247Z,2021-03-04T04:40:32.914Z,
321,,GCF_000420525,GCF_000420525.1,1,GCA_000420525,GCA_000420525.1,1121004,Aquaspirillum serpens DSM 68,representative genome,PRJNA224116,SAMN02440573,ATVC00000000.1,,latest,Contig,Major,2013-07-09,ASM42052v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/525/GCF_000420525.1_ASM42052v1,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Aquaspirillum,Aquaspirillum serpens,DSM 68,{},{},2440573,2018-03-28T14:09:25.247Z,2021-03-04T04:40:34.715Z,
322,,GCF_001315015,GCF_001315015.1,1,GCA_001315015,GCA_001315015.1,192,Azospirillum brasilense,representative genome,PRJNA224116,SAMN04005082,,,latest,Complete Genome,Major,2015-10-15,ASM131501v1,Kyungpook National University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/315/015/GCF_001315015.1_ASM131501v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Azospirillum brasilense,,{},{},4005082,2018-03-28T14:09:25.247Z,2021-03-04T04:40:35.724Z,
323,,GCF_900177475,GCF_900177475.1,1,GCA_900177475,GCA_900177475.1,193,Azospirillum lipoferum,representative genome,PRJNA224116,SAMN02982994,FXBR00000000.1,,latest,Contig,Major,2017-04-21,IMG-taxon 2622736628 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/177/475/GCF_900177475.1_IMG-taxon_2622736628_annotated_assembly,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Azospirillum lipoferum,,{},{},2982994,2018-03-28T14:09:25.247Z,2021-03-04T04:40:37.032Z,
324,,GCF_002024185,GCF_002024185.1,1,GCA_002024185,GCA_002024185.1,195,Campylobacter coli,representative genome,PRJNA224116,SAMN06456893,,,latest,Complete Genome,Major,2017-03-09,ASM202418v1,University of Nottingham,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/024/185/GCF_002024185.1_ASM202418v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,,{},{},6456893,2018-03-28T14:09:25.247Z,2021-03-04T04:40:39.171Z,
325,,GCF_000495505,GCF_000495505.1,1,GCA_000495505,GCA_000495505.1,1244528,Campylobacter fetus subsp. testudinum 03-427,representative genome,PRJNA224116,SAMN02604287,,,latest,Complete Genome,Major,2013-11-05,ASM49550v1,Utrecht University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/495/505/GCF_000495505.1_ASM49550v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter fetus,subsp. testudinum 03-427,{},{},2604287,2018-03-28T14:09:25.247Z,2021-03-04T04:40:40.365Z,
327,,GCF_000009085,GCF_000009085.1,1,GCA_000009085,GCA_000009085.1,192222,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819,reference genome,PRJNA57587,SAMEA1705929,,,latest,Complete Genome,Major,2003-05-06,ASM908v1,Sanger Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/085/GCF_000009085.1_ASM908v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni,subsp. jejuni NCTC 11168 = ATCC 700819,{},{},25435,2018-03-28T14:09:25.247Z,2021-03-04T04:40:43.564Z,
329,,GCF_001643955,GCF_001643955.1,1,GCA_001643955,GCA_001643955.1,1031746,Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260,representative genome,PRJNA224116,SAMN03737973,,,latest,Complete Genome,Major,2016-05-16,ASM164395v1,"USDA, ARS, WRRC",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/643/955/GCF_001643955.1_ASM164395v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter hyointestinalis,subsp. hyointestinalis LMG 9260,{},{},12520809,2018-03-28T14:09:25.247Z,2021-03-04T04:40:47.214Z,
331,,GCF_001298465,GCF_001298465.1,1,GCA_001298465,GCA_001298465.1,199,Campylobacter concisus,representative genome,PRJNA224116,SAMN03342362,,,latest,Complete Genome,Major,2015-09-24,ASM129846v1,Olivier Vandenberg,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/465/GCF_001298465.1_ASM129846v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,,{},{},3342362,2018-03-28T14:09:25.247Z,2021-03-04T04:40:50.508Z,
332,,GCF_000017465,GCF_000017465.2,2,GCA_000017465,GCA_000017465.2,360105,Campylobacter curvus 525.92,representative genome,PRJNA224116,SAMN02604055,,,latest,Complete Genome,Major,2016-09-09,ASM1746v2,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/465/GCF_000017465.2_ASM1746v2,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter curvus,525.92,{},{},12520179,2018-03-28T14:09:25.247Z,2021-03-04T04:40:52.551Z,
333,,GCF_000019205,GCF_000019205.1,1,GCA_000019205,GCA_000019205.1,306263,Campylobacter lari RM2100,representative genome,PRJNA224116,SAMN02604025,,,latest,Complete Genome,Major,2009-02-05,ASM1920v1,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/205/GCF_000019205.1_ASM1920v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter lari,RM2100,{},{},2604025,2018-03-28T14:09:25.247Z,2021-03-04T04:40:54.024Z,
334,,GCF_000313615,GCF_000313615.1,1,GCA_000313615,GCA_000313615.1,1244083,Campylobacter showae CSUNSWCD,representative genome,PRJNA224116,SAMN01806160,AMZQ00000000.1,,latest,Contig,Major,2012-11-19,Velvet assembly of  Campylobacter showae CSUNSWCD,University of New South Wales,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/615/GCF_000313615.1_Velvet_assembly_of_Campylobacter_showae_CSUNSWCD,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter showae,CSUNSWCD,{},{},1806160,2018-03-28T14:09:25.247Z,2021-03-04T04:40:55.668Z,
335,,GCF_002220735,GCF_002220735.1,1,GCA_002220735,GCA_002220735.1,1031920,Campylobacter sputorum bv. faecalis CCUG 20703,representative genome,PRJNA224116,SAMN03737989,,,latest,Complete Genome,Major,2017-07-18,ASM222073v1,"USDA, ARS, WRRC",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/220/735/GCF_002220735.1_ASM222073v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sputorum,bv. faecalis CCUG 20703,{},{},3737989,2018-03-28T14:09:25.247Z,2021-03-04T04:40:57.065Z,
336,,GCF_000008525,GCF_000008525.1,1,GCA_000008525,GCA_000008525.1,85962,Helicobacter pylori 26695,reference genome,PRJNA57787,SAMN02603995,,,latest,Complete Genome,Major,1999-12-22,ASM852v1,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/525/GCF_000008525.1_ASM852v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori,26695,{},{},2603995,2018-03-28T14:09:25.248Z,2021-03-04T04:40:59.125Z,
337,,GCF_000349975,GCF_000349975.1,1,GCA_000349975,GCA_000349975.1,537971,Helicobacter cinaedi CCUG 18818 = ATCC BAA-847,representative genome,PRJNA224116,SAMD00061010,,,latest,Complete Genome,Major,2012-07-18,ASM34997v1,National Center for Global Health and Medicine,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/975/GCF_000349975.1_ASM34997v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter cinaedi,CCUG 18818 = ATCC BAA-847,{},{},12519905,2018-03-28T14:09:25.248Z,2021-03-04T04:41:01.066Z,
338,,GCF_000200595,GCF_000200595.1,1,GCA_000200595,GCA_000200595.1,936155,Helicobacter felis ATCC 49179,representative genome,PRJNA224116,SAMEA2272759,,,latest,Complete Genome,Major,2011-03-15,ASM20059v1,Wellcome Trust Sanger Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/200/595/GCF_000200595.1_ASM20059v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter felis,ATCC 49179,{},{},2484386,2018-03-28T14:09:25.248Z,2021-03-04T04:41:02.910Z,
339,,GCF_000509365,GCF_000509365.1,1,GCA_000509365,GCA_000509365.1,1325130,Helicobacter fennelliae MRY12-0050,representative genome,PRJNA224116,SAMD00036746,BASD00000000.1,,latest,Contig,Major,2013-07-09,ASM50936v1,National Institute of Infectious Diseases,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/509/365/GCF_000509365.1_ASM50936v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter fennelliae,MRY12-0050,{},{},4091626,2018-03-28T14:09:25.248Z,2021-03-04T04:41:04.960Z,
340,,GCF_000765805,GCF_000765805.1,1,GCA_000765805,GCA_000765805.1,216,Helicobacter muridarum,representative genome,PRJNA224116,SAMN03075563,JRPD00000000.1,,latest,Scaffold,Major,2014-10-10,ASM76580v1,Massachusetts Institute of Technology,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/765/805/GCF_000765805.1_ASM76580v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter muridarum,,{},{},3075563,2018-03-28T14:09:25.248Z,2021-03-04T04:41:07.135Z,
341,,GCF_000091985,GCF_000091985.1,1,GCA_000091985,GCA_000091985.1,679897,Helicobacter mustelae 12198,representative genome,PRJNA224116,SAMEA2272735,,,latest,Complete Genome,Major,2010-03-11,ASM9198v1,Wellcome Trust Sanger Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/985/GCF_000091985.1_ASM9198v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter mustelae,12198,{},{},2484365,2018-03-28T14:09:25.248Z,2021-03-04T04:41:08.253Z,
352,,GCF_000008985,GCF_000008985.1,1,GCA_000008985,GCA_000008985.1,177416,Francisella tularensis subsp. tularensis SCHU S4,reference genome,PRJNA57589,SAMEA3138185,,,latest,Complete Genome,Major,2009-06-18,ASM898v1,Swedish Defence Research Agency,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/985/GCF_000008985.1_ASM898v1,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis,subsp. tularensis SCHU S4,{},{},3215631,2018-03-28T14:09:25.248Z,2021-03-04T04:41:26.951Z,
353,,GCF_000203895,GCF_000203895.1,1,GCA_000203895,GCA_000203895.1,318586,Paracoccus denitrificans PD1222,representative genome,PRJNA224116,SAMN02598290,,,latest,Complete Genome,Major,2006-12-13,ASM20389v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/203/895/GCF_000203895.1_ASM20389v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus denitrificans,PD1222,{},{},2598290,2018-03-28T14:09:25.248Z,2021-03-04T04:41:28.937Z,
358,,GCF_000017645,GCF_000017645.1,1,GCA_000017645,GCA_000017645.1,78245,Xanthobacter autotrophicus Py2,representative genome,PRJNA224116,SAMN02598342,,,latest,Complete Genome,Major,2007-07-30,ASM1764v1,US DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/645/GCF_000017645.1_ASM1764v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,Xanthobacter autotrophicus,Py2,{},{},2598342,2018-03-28T14:09:25.281Z,2021-03-04T04:41:35.981Z,
359,,GCF_000739375,GCF_000739375.1,1,GCA_000739375,GCA_000739375.1,1392005,Comamonas testosteroni TK102,representative genome,PRJNA224116,SAMN03081477,,,latest,Complete Genome,Major,2014-08-14,ASM73937v1,Shizuoka University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/739/375/GCF_000739375.1_ASM73937v1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas testosteroni,TK102,{},{},3081477,2018-03-28T14:09:25.281Z,2021-03-04T04:41:38.044Z,
360,,GCF_000006765,GCF_000006765.1,1,GCA_000006765,GCA_000006765.1,208964,Pseudomonas aeruginosa PAO1,reference genome,PRJNA57945,SAMN02603714,,,latest,Complete Genome,Major,2006-07-07,ASM676v1,PathoGenesis Corporation,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/765/GCF_000006765.1_ASM676v1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,PAO1,{},{},2603714,2018-03-28T14:09:25.281Z,2021-03-04T04:41:39.586Z,
361,,GCF_000014225,GCF_000014225.1,1,GCA_000014225,GCA_000014225.1,342610,Pseudoalteromonas atlantica T6c,representative genome,PRJNA224116,SAMN02598305,,,latest,Complete Genome,Major,2006-06-28,ASM1422v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/225/GCF_000014225.1_ASM1422v1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas atlantica,T6c,{},{},2598305,2018-03-28T14:09:25.281Z,2021-03-04T04:41:41.073Z,
