id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
3003,,GCF_001050195,GCF_001050195.1,1,GCA_001050195,GCA_001050195.1,229919,Anaerolinea thermolimosa,representative genome,PRJNA224116,SAMD00034885,BBXW00000000.1,,latest,Contig,Major,2015-07-04,ASM105019v1,National Institute of Advanced Industrial Science and Technology (AIST),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/050/195/GCF_001050195.1_ASM105019v1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,Anaerolinea thermolimosa,,{},{},4092274,2018-03-28T14:09:27.035Z,2021-03-04T05:59:12.344Z,
3004,,GCF_001050275,GCF_001050275.1,1,GCA_001050275,GCA_001050275.1,229920,Leptolinea tardivitalis,representative genome,PRJNA224116,SAMD00034887,BBYA00000000.1,,latest,Contig,Major,2015-07-04,ASM105027v1,National Institute of Advanced Industrial Science and Technology (AIST),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/050/275/GCF_001050275.1_ASM105027v1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,Leptolinea tardivitalis,,{},{},4092276,2018-03-28T14:09:27.035Z,2021-03-04T05:59:14.663Z,
3005,,GCF_001306035,GCF_001306035.1,1,GCA_001306035,GCA_001306035.1,229921,Levilinea saccharolytica,representative genome,PRJNA224116,SAMN03856835,LGCM00000000.1,,latest,Contig,Major,2015-10-02,ASM130603v1,California Institute of Technology,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/306/035/GCF_001306035.1_ASM130603v1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Levilinea,Levilinea saccharolytica,,{},{},3856835,2018-03-28T14:09:27.035Z,2021-03-04T05:59:16.286Z,
3589,,GCF_001306055,GCF_001306055.1,1,GCA_001306055,GCA_001306055.1,360411,Bellilinea caldifistulae,representative genome,PRJNA224116,SAMN03842211,LGHJ00000000.1,,latest,Contig,Major,2015-10-02,ASM130605v1,California Institute of Technology,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/306/055/GCF_001306055.1_ASM130605v1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea caldifistulae,,{},{},3842211,2018-03-28T14:09:27.451Z,2021-03-04T06:16:59.280Z,
3590,,GCF_001050235,GCF_001050235.1,1,GCA_001050235,GCA_001050235.2,360412,Longilinea arvoryzae,representative genome,PRJNA224116,SAMD00034889,BBXY00000000.1,,latest,Scaffold,Major,2015-07-24,ASM105023v2,National Institute of Advanced Industrial Science and Technology (AIST),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/050/235/GCF_001050235.1_ASM105023v2,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Longilinea,Longilinea arvoryzae,,{},{},4092278,2018-03-28T14:09:27.452Z,2021-03-04T06:17:00.596Z,
4282,,GCF_000143165,GCF_000143165.1,1,GCA_000143165,GCA_000143165.1,552811,Dehalogenimonas lykanthroporepellens BL-DC-9,representative genome,PRJNA224116,SAMN02598529,,,latest,Complete Genome,Major,2010-06-25,ASM14316v1,US DOE Joint Genome Institute (JGI-PGF),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/165/GCF_000143165.1_ASM14316v1,Bacteria,Chloroflexi,Dehalococcoidia,,,Dehalogenimonas,Dehalogenimonas lykanthroporepellens,BL-DC-9,{},{},2598529,2018-03-28T14:09:27.959Z,2021-03-04T06:37:27.180Z,
4581,,GCF_001748285,GCF_001748285.1,1,GCA_001748285,GCA_001748285.1,732234,Thermogemmatispora onikobensis,representative genome,PRJNA224116,SAMD00057755,BDGT00000000.1,,latest,Contig,Major,2016-08-19,ASM174828v1,National Institute of Technology and Evaluation Biological Resource Center,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/748/285/GCF_001748285.1_ASM174828v1,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,Thermogemmatispora,Thermogemmatispora onikobensis,,{},{},5601083,2018-03-28T14:09:28.191Z,2021-03-04T06:46:11.788Z,
4642,,GCF_001306145,GCF_001306145.1,1,GCA_001306145,GCA_001306145.1,869279,Thermanaerothrix daxensis,representative genome,PRJNA224116,SAMN03274859,LGKO00000000.1,,latest,Contig,Major,2015-10-02,ASM130614v1,California Institute of Technology,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/306/145/GCF_001306145.1_ASM130614v1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermanaerothrix,Thermanaerothrix daxensis,,{},{},3274859,2018-03-28T14:09:28.228Z,2021-03-04T06:47:58.835Z,
4653,,GCF_001293545,GCF_001293545.1,1,GCA_001293545,GCA_001293545.1,872965,Ardenticatena maritima,representative genome,PRJNA224116,SAMD00035849,BBZA00000000.1,,latest,Scaffold,Major,2015-08-06,ASM129354v1,RIKEN Center for Sustainable Resource Science,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/293/545/GCF_001293545.1_ASM129354v1,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Ardenticatena,Ardenticatena maritima,,{},{},4092322,2018-03-28T14:09:28.228Z,2021-03-04T06:48:17.152Z,
4921,,GCF_001306115,GCF_001306115.1,1,GCA_001306115,GCA_001306115.1,1134406,Ornatilinea apprima,representative genome,PRJNA224116,SAMN03856825,LGCL00000000.1,,latest,Contig,Major,2015-10-02,ASM130611v1,California Institute of Technology,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/306/115/GCF_001306115.1_ASM130611v1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea apprima,,{},{},3856825,2018-03-28T14:09:28.451Z,2021-03-04T06:56:14.694Z,
5028,,GCF_000297255,GCF_000297255.1,1,GCA_000297255,GCA_000297255.1,1129897,Nitrolancea hollandica Lb,representative genome,PRJNA224116,SAMEA2272167,CAGS00000000.1,,latest,Contig,Major,2012-06-06,ASM29725v1,CEA IG Genoscope,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/297/255/GCF_000297255.1_ASM29725v1,Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Nitrolancea,Nitrolancea hollandica,Lb,{},{},2483850,2018-03-28T14:09:28.519Z,2021-03-04T06:59:30.498Z,
5040,,GCF_001466665,GCF_001466665.1,1,GCA_001466665,GCA_001466665.1,1217799,Dehalogenimonas alkenigignens,representative genome,PRJNA224116,SAMN03068710,LFDV00000000.1,,latest,Scaffold,Major,2015-12-15,ASM146666v1,Louisiana State University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/466/665/GCF_001466665.1_ASM146666v1,Bacteria,Chloroflexi,Dehalococcoidia,,,Dehalogenimonas,Dehalogenimonas alkenigignens,,{},{},3068710,2018-03-28T14:09:28.520Z,2021-03-04T06:59:53.507Z,
5242,,GCF_000702505,GCF_000702505.1,1,GCA_000702505,GCA_000702505.1,1382306,Thermogemmatispora carboxidivorans,representative genome,PRJNA224116,SAMN02841144,JNIM00000000.1,,latest,Contig,Major,2014-06-11,ASM70250v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/702/505/GCF_000702505.1_ASM70250v1,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,Thermogemmatispora,Thermogemmatispora carboxidivorans,,{},{},2841144,2018-03-28T14:09:28.670Z,2021-03-04T07:06:00.232Z,
5243,,GCF_000744775,GCF_000744775.1,1,GCA_000744775,GCA_000744775.1,1382356,Thermorudis peleae,representative genome,PRJNA224116,SAMN02744724,JQMP00000000.1,,latest,Contig,Major,2014-08-28,ASM74477v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/744/775/GCF_000744775.1_ASM74477v1,Bacteria,Chloroflexi,Thermomicrobia,,,Thermorudis,Thermorudis peleae,,{},{},2744724,2018-03-28T14:09:28.670Z,2021-03-04T07:06:02.415Z,
5405,,GCF_900187885,GCF_900187885.1,1,GCA_900187885,GCA_900187885.1,877466,Thermoflexus hugenholtzii JAD2,representative genome,PRJNA224116,SAMN02746019,FYEK00000000.1,,latest,Scaffold,Major,2017-06-24,IMG-taxon 2140918011 annotated assembly,DOE - JOINT GENOME INSTITUTE,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/885/GCF_900187885.1_IMG-taxon_2140918011_annotated_assembly,Bacteria,Chloroflexi,Thermoflexia,Thermoflexales,Thermoflexaceae,Thermoflexus,Thermoflexus hugenholtzii,JAD2,{},{},2746019,2018-03-28T14:09:28.837Z,2021-03-04T07:10:54.444Z,
5598,,GCF_001192795,GCF_001192795.1,1,GCA_001192795,GCA_001192795.1,1678840,Flexilinea flocculi,representative genome,PRJNA224116,SAMD00034989,BBYH00000000.1,,latest,Scaffold,Major,2015-07-31,ASM119279v1,National Institute of Advanced Industrial Science and Technology (AIST),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/192/795/GCF_001192795.1_ASM119279v1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Flexilinea,Flexilinea flocculi,,{},{},4092298,2018-03-28T14:09:28.969Z,2021-03-04T07:16:57.676Z,
5617,,GCF_001650695,GCF_001650695.1,1,GCA_001650695,GCA_001650695.1,1707952,Chloroflexus islandicus,representative genome,PRJNA224116,SAMN04851315,LWQS00000000.1,,latest,Scaffold,Major,2016-05-24,ASM165069v1,Research Center of Biotechnology RAS,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/650/695/GCF_001650695.1_ASM165069v1,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloroflexus,Chloroflexus islandicus,,{},{},4851315,2018-03-28T14:09:29.004Z,2021-03-04T07:17:42.655Z,
5700,,GCF_001953175,GCF_001953175.1,1,GCA_001953175,GCA_001953175.1,1839801,Dehalogenimonas formicexedens,representative genome,PRJNA224116,SAMN04881314,,,latest,Complete Genome,Major,2017-01-17,ASM195317v1,Louisiana State University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/953/175/GCF_001953175.1_ASM195317v1,Bacteria,Chloroflexi,Dehalococcoidia,,,Dehalogenimonas,Dehalogenimonas formicexedens,,{},{},4881314,2018-03-28T14:09:29.037Z,2021-03-04T07:20:57.329Z,
5815,,GCF_900184705,GCF_900184705.1,1,GCA_900184705,GCA_900184705.1,1986204,Brevefilum fermentans,representative genome,PRJNA224116,SAMEA104092011,,CAMBI-1,latest,Complete Genome,Major,2017-06-06,CAMBI-1,AALBORG UNIVERSITY,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/184/705/GCF_900184705.1_CAMBI-1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Brevefilum,Brevefilum fermentans,,{},{},7162900,2018-03-28T14:09:29.134Z,2021-03-04T07:25:02.196Z,
